set	set_label	status	tier	tool	tool_label	tool_role	n	n_clusters	clustered_bootstrap	true_class	pred_class	row_frac
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	407	582	True	medium	medium	0.9736842105263158
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	3	582	True	medium	low	0.007177033492822967
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	582	True	low	high	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	582	True	low	medium	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	582	True	low	low	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	168	582	True	high	high	0.9230769230769231
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	12	582	True	high	medium	0.06593406593406594
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	2	582	True	high	low	0.01098901098901099
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	3	582	True	medium	high	0.007177033492822967
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	415	582	True	medium	medium	0.992822966507177
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	0	582	True	medium	low	0.0
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	0	582	True	low	high	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	0	582	True	low	medium	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	0	582	True	low	low	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	177	582	True	high	high	0.9725274725274725
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	5	582	True	high	medium	0.027472527472527472
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	0	582	True	high	low	0.0
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	14	582	True	medium	high	0.03349282296650718
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	381	582	True	medium	medium	0.9114832535885168
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	23	582	True	medium	low	0.05502392344497608
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	0	582	True	low	high	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	0	582	True	low	medium	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	0	582	True	low	low	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	166	582	True	high	high	0.9120879120879121
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	12	582	True	high	medium	0.06593406593406594
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	4	582	True	high	low	0.02197802197802198
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	10	582	True	medium	high	0.023923444976076555
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	404	582	True	medium	medium	0.9665071770334929
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	4	582	True	medium	low	0.009569377990430622
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	0	582	True	low	high	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	0	582	True	low	medium	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	0	582	True	low	low	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	180	582	True	high	high	0.989010989010989
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	2	582	True	high	medium	0.01098901098901099
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	0	582	True	high	low	0.0
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	14	582	True	medium	high	0.03349282296650718
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	395	582	True	medium	medium	0.9449760765550239
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	9	582	True	medium	low	0.0215311004784689
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	0	582	True	low	high	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	0	582	True	low	medium	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	0	582	True	low	low	
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	98	588	True	high	high	0.9514563106796117
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	3	588	True	high	medium	0.02912621359223301
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	2	588	True	high	low	0.019417475728155338
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	11	588	True	medium	high	0.11578947368421053
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	60	588	True	medium	medium	0.631578947368421
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	24	588	True	medium	low	0.25263157894736843
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1	588	True	low	high	0.0024875621890547263
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	7	588	True	low	medium	0.017412935323383085
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	394	588	True	low	low	0.9800995024875622
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	94	588	True	high	high	0.912621359223301
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	8	588	True	high	medium	0.07766990291262135
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1	588	True	high	low	0.009708737864077669
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	5	588	True	medium	high	0.05263157894736842
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	52	588	True	medium	medium	0.5473684210526316
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	38	588	True	medium	low	0.4
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	1	588	True	low	high	0.0024875621890547263
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	8	588	True	low	medium	0.01990049751243781
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	393	588	True	low	low	0.9776119402985075
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	103	588	True	high	high	1.0
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	0	588	True	high	medium	0.0
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	0	588	True	high	low	0.0
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	39	588	True	medium	high	0.4105263157894737
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	36	588	True	medium	medium	0.37894736842105264
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	20	588	True	medium	low	0.21052631578947367
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	24	588	True	low	high	0.05970149253731343
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	39	588	True	low	medium	0.09701492537313433
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	339	588	True	low	low	0.8432835820895522
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	97	588	True	high	high	0.941747572815534
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	4	588	True	high	medium	0.038834951456310676
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	2	588	True	high	low	0.019417475728155338
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	13	588	True	medium	high	0.1368421052631579
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	39	588	True	medium	medium	0.4105263157894737
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	43	588	True	medium	low	0.45263157894736844
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	1	588	True	low	high	0.0024875621890547263
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	8	588	True	low	medium	0.01990049751243781
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	393	588	True	low	low	0.9776119402985075
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	102	588	True	high	high	0.9902912621359223
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	1	588	True	high	medium	0.009708737864077669
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	0	588	True	high	low	0.0
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	69	588	True	medium	high	0.7263157894736842
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	25	588	True	medium	medium	0.2631578947368421
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	1	588	True	medium	low	0.010526315789473684
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	53	588	True	low	high	0.1318407960199005
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	109	588	True	low	medium	0.27114427860696516
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	240	588	True	low	low	0.5970149253731343
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	271	806	True	high	high	0.9409722222222222
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	13	806	True	high	medium	0.04513888888888889
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	4	806	True	high	low	0.013888888888888888
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	17	806	True	medium	high	0.023876404494382022
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	689	806	True	medium	medium	0.9676966292134831
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	6	806	True	medium	low	0.008426966292134831
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	806	True	low	high	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	806	True	low	medium	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	806	True	low	low	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	282	806	True	high	high	0.9791666666666666
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	6	806	True	high	medium	0.020833333333333332
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	0	806	True	high	low	0.0
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	20	806	True	medium	high	0.028089887640449437
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	670	806	True	medium	medium	0.9410112359550562
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	22	806	True	medium	low	0.03089887640449438
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	0	806	True	low	high	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	0	806	True	low	medium	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	0	806	True	low	low	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	270	806	True	high	high	0.9375
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	9	806	True	high	medium	0.03125
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	9	806	True	high	low	0.03125
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	22	806	True	medium	high	0.03089887640449438
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	681	806	True	medium	medium	0.9564606741573034
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	9	806	True	medium	low	0.012640449438202247
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	0	806	True	low	high	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	0	806	True	low	medium	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	0	806	True	low	low	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	281	806	True	high	high	0.9756944444444444
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	7	806	True	high	medium	0.024305555555555556
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	0	806	True	high	low	0.0
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	39	806	True	medium	high	0.054775280898876406
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	650	806	True	medium	medium	0.9129213483146067
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	23	806	True	medium	low	0.032303370786516857
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	0	806	True	low	high	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	0	806	True	low	medium	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	0	806	True	low	low	
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	188	798	True	high	high	0.94
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	7	798	True	high	medium	0.035
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	5	798	True	high	low	0.025
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	798	True	medium	high	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	2	798	True	medium	medium	1.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	798	True	medium	low	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	798	True	low	high	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	4	798	True	low	medium	0.005012531328320802
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	794	798	True	low	low	0.9949874686716792
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	200	798	True	high	high	1.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	0	798	True	high	medium	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	0	798	True	high	low	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1	798	True	medium	high	0.5
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	0	798	True	medium	medium	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1	798	True	medium	low	0.5
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	42	798	True	low	high	0.05263157894736842
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	80	798	True	low	medium	0.10025062656641603
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	676	798	True	low	low	0.8471177944862155
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	196	798	True	high	high	0.98
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	2	798	True	high	medium	0.01
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	2	798	True	high	low	0.01
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1	798	True	medium	high	0.5
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1	798	True	medium	medium	0.5
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	0	798	True	medium	low	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1	798	True	low	high	0.0012531328320802004
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	13	798	True	low	medium	0.016290726817042606
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	784	798	True	low	low	0.9824561403508771
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	200	798	True	high	high	1.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	0	798	True	high	medium	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	0	798	True	high	low	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	2	798	True	medium	high	1.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	0	798	True	medium	medium	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	0	798	True	medium	low	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	106	798	True	low	high	0.13283208020050125
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	203	798	True	low	medium	0.2543859649122807
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	489	798	True	low	low	0.6127819548872181
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	38	773	True	high	high	0.8636363636363636
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	6	773	True	high	medium	0.13636363636363635
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	0	773	True	high	low	0.0
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	12	773	True	medium	high	0.05
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	219	773	True	medium	medium	0.9125
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	9	773	True	medium	low	0.0375
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1	773	True	low	high	0.0013966480446927375
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	4	773	True	low	medium	0.00558659217877095
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	711	773	True	low	low	0.9930167597765364
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	42	773	True	high	high	0.9545454545454546
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	2	773	True	high	medium	0.045454545454545456
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	0	773	True	high	low	0.0
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	21	773	True	medium	high	0.0875
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	215	773	True	medium	medium	0.8958333333333334
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	4	773	True	medium	low	0.016666666666666666
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	10	773	True	low	high	0.013966480446927373
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	109	773	True	low	medium	0.15223463687150837
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	597	773	True	low	low	0.8337988826815642
