set	set_label	status	tier	tool	tool_label	tool_role	n	n_clusters	clustered_bootstrap	mimag_class	support_true	support_true_frac	n_predicted	precision	precision_ci_lo	precision_ci_hi	recall	recall_ci_lo	recall_ci_hi	f1	f1_ci_lo	f1_ci_hi
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	low	719	0.719	715	0.9790209790209791	0.9677871148459384	0.9894353643195057	0.9735744089012517	0.9611500799360512	0.9845505617977528	0.9762900976290096	0.9679248065927549	0.9838147840617819
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	785	True	medium	215	0.215	224	0.8660714285714286	0.8181818181818182	0.9074094468918258	0.9023255813953488	0.8618917963224895	0.9403070265112792	0.8838268792710706	0.8496030541480841	0.9131411677753142
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	high	66	0.066	107	0.5327102803738317	0.4369727502651546	0.6296451914098973	0.8636363636363636	0.7799915254237288	0.9402985074626866	0.6589595375722543	0.5733312101910827	0.7389216106232598
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	low	719	0.719	495	0.9919191919191919	0.9829396853866779	0.9980952380952381	0.6828929068150209	0.6490881632433823	0.7161050188452378	0.8088962108731466	0.7839185205616418	0.8322483301034923
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	1000	785	True	medium	215	0.215	398	0.4748743718592965	0.42481776127758625	0.5251320052036833	0.8790697674418605	0.8346966337431969	0.9205035584405428	0.6166394779771615	0.5700471014492754	0.6632670068027211
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	high	30	0.03	23	0.6521739130434783	0.4583333333333333	0.8421052631578947	0.5	0.3103448275862069	0.700092592592592	0.5660377358490566	0.3829787234042553	0.7170253537735846
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	low	900	0.9	914	0.9617067833698031	0.947198186952316	0.9746703001797977	0.9766666666666667	0.9650254071427289	0.986637713437268	0.9691289966923925	0.9601769911504425	0.976998904709748
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	medium	70	0.07	63	0.5714285714285714	0.4426229508196721	0.7031698258196719	0.5142857142857142	0.4025324675324677	0.6323529411764706	0.5413533834586466	0.43394654088050316	0.6424653312788904
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	high	30	0.03	161	0.18633540372670807	0.12715299626838372	0.2576735347455338	1.0	1.0	1.0	0.31413612565445026	0.2256179775280899	0.40976219512195117
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	low	900	0.9	206	0.9805825242718447	0.9597989949748744	0.9954954954954955	0.22444444444444445	0.19286373969877807	0.2559044944450049	0.36528028933092227	0.3223360723317764	0.4059356891315284
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	medium	70	0.07	633	0.061611374407582936	0.043209876543209874	0.08095349354695149	0.5571428571428572	0.4358974358974359	0.6764705882352942	0.11095305832147938	0.07894274187578652	0.1442447920242787
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	high	30	0.03	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	low	900	0.9	772	0.9715025906735751	0.9597394272394273	0.9823958769640535	0.8333333333333334	0.8085538456959162	0.8573009157861504	0.8971291866028708	0.8814579447239541	0.9117647058823529
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	medium	70	0.07	228	0.22807017543859648	0.1787196048632219	0.2815136248674227	0.7428571428571429	0.64	0.8387419354838708	0.348993288590604	0.28350748867990244	0.41401329757514804
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	high	30	0.03	39	0.23076923076923078	0.10526315789473684	0.4	0.3	0.14285714285714285	0.472321428571428	0.2608695652173913	0.1230303030303031	0.3947449642625081
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	low	900	0.9	199	0.9547738693467337	0.9259173126614987	0.9793840867036743	0.2111111111111111	0.18002140504939626	0.24252920975027062	0.34576888080072793	0.30251558687991326	0.38704317228747254
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	medium	70	0.07	762	0.06692913385826772	0.050062580231065475	0.08433889008720302	0.7285714285714285	0.6031746031746031	0.8472281073446327	0.12259615384615387	0.09329163790783918	0.15254742931111198
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	high	13	0.013	15	0.5333333333333333	0.2665789473684212	0.7857142857142857	0.6153846153846154	0.3333333333333333	0.875	0.5714285714285715	0.3	0.7741935483870969
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	low	887	0.887	878	0.9863325740318907	0.9771923706376915	0.994279176201373	0.9763246899661782	0.9671574178935447	0.9852113057997234	0.9813031161473088	0.9754145225843339	0.9870572011427007
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	100	True	medium	100	0.1	107	0.7850467289719626	0.7052631578947368	0.8585159051925775	0.84	0.7662220662220662	0.9056824193263974	0.8115942028985507	0.75	0.868421052631579
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	high	13	0.013	71	0.16901408450704225	0.09090909090909091	0.25333333333333335	0.9230769230769231	0.75	1.0	0.2857142857142857	0.1643835616438356	0.4
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	low	887	0.887	386	1.0	1.0	1.0	0.4351747463359639	0.39211773738956796	0.4800478750046917	0.6064414768263944	0.5633398971580468	0.6486923605925113
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	1000	100	True	medium	100	0.1	543	0.15101289134438306	0.1213768115942029	0.1820005397853559	0.82	0.7428500707213579	0.8941456582633052	0.25505443234836706	0.21001217410511341	0.29986202804969747
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	high	13	0.013	24	0.4583333333333333	0.25	0.6842105263157895	0.8461538461538461	0.6111111111111112	1.0	0.5945945945945945	0.3783783783783784	0.7659574468085106
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	low	887	0.887	847	0.9893742621015348	0.9823316346089739	0.9953217740613215	0.9447576099210823	0.9213483146067416	0.964447619047619	0.9665513264129181	0.9543377658721247	0.9768525208734746
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	1000	100	True	medium	100	0.1	129	0.627906976744186	0.5285613682092556	0.7338728174015982	0.81	0.7272727272727273	0.8866028010114763	0.7074235807860262	0.6307053941908713	0.7796649043694605
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	high	13	0.013	118	0.1016949152542373	0.05356802071973828	0.15200434782608693	0.9230769230769231	0.75	1.0	0.18320610687022904	0.10081932773109248	0.26155737704918025
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	low	887	0.887	147	0.9931972789115646	0.9784172661870504	1.0	0.16459977452085683	0.13249949295618513	0.1991105292360546	0.28239845261121854	0.23378784101678354	0.33209703958958753
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	1000	100	True	medium	100	0.1	735	0.11156462585034013	0.09028143984525544	0.1328903712924875	0.82	0.7448979591836735	0.8938159462219195	0.19640718562874251	0.16215543064858132	0.22904551512709462
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	582	True	high	182	0.30333333333333334	183	0.9562841530054644	0.9234595761381476	0.9838709677419355	0.9615384615384616	0.9306286486641935	0.9876543209876543	0.958904109589041	0.9368421052631579	0.9787259073842303
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	582	True	low	0	0.0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	582	True	medium	418	0.6966666666666667	413	0.9854721549636803	0.9722888309654193	0.9953051643192489	0.9736842105263158	0.9571779417056495	0.9880959450288429	0.9795427196149218	0.9694002447980417	0.9888198757763975
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	582	True	high	182	0.30333333333333334	171	0.9824561403508771	0.9602639599638773	1.0	0.9230769230769231	0.8816492829204693	0.9593023255813954	0.9518413597733711	0.9265527698055991	0.9732628254970723
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	582	True	low	0	0.0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	582	True	medium	418	0.6966666666666667	427	0.9718969555035128	0.9551886792452831	0.9863021499672355	0.992822966507177	0.9832124204482567	1.0	0.9822485207100592	0.9724306455794659	0.9906987510766581
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	582	True	high	182	0.30333333333333334	191	0.9267015706806283	0.8883241980775461	0.9606904525420572	0.9725274725274725	0.9473684210526315	0.9945054945054945	0.9490616621983915	0.9259231783712496	0.9697011207970112
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	582	True	low	0	0.0	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	582	True	medium	418	0.6966666666666667	386	0.9870466321243523	0.9745534459269511	0.9974427806303404	0.9114832535885168	0.8831745031561573	0.9382459389177201	0.9477611940298507	0.9318146527385658	0.9626912592724998
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	582	True	high	182	0.30333333333333334	176	0.9431818181818182	0.904175658834615	0.975761226725082	0.9120879120879121	0.8687417763157895	0.9523949579831932	0.9273743016759776	0.8975903614457831	0.9529505708917474
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	582	True	low	0	0.0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	582	True	medium	418	0.6966666666666667	416	0.9711538461538461	0.9538834951456311	0.9860147991543341	0.9665071770334929	0.9479843668401813	0.9824615685252734	0.9688249400479617	0.9561928019780823	0.9798828444282989
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	582	True	high	182	0.30333333333333334	194	0.9278350515463918	0.8888759689922481	0.9627659574468085	0.989010989010989	0.9719101123595506	1.0	0.9574468085106383	0.9344251538229853	0.9763788812954983
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	582	True	low	0	0.0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	582	True	medium	418	0.6966666666666667	397	0.9949622166246851	0.9871794871794872	1.0	0.9449760765550239	0.9211194452808134	0.9669050247557874	0.969325153374233	0.9559729687183753	0.9809986006468255
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	588	True	high	103	0.17166666666666666	110	0.8909090909090909	0.8297690489179851	0.944954128440367	0.9514563106796117	0.9047619047619048	0.9897959183673469	0.9201877934272301	0.8799895287958116	0.9557522123893805
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	588	True	low	402	0.67	420	0.9380952380952381	0.9126436781609195	0.9597156398104265	0.9800995024875622	0.965	0.9926117429730512	0.9586374695863747	0.9440203562340967	0.9718499438817677
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	600	588	True	medium	95	0.15833333333333333	70	0.8571428571428571	0.7704918032786885	0.9342159188955996	0.631578947368421	0.5346394014401441	0.7217512077294685	0.7272727272727273	0.6466974587410544	0.7975478381536664
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	588	True	high	103	0.17166666666666666	100	0.94	0.8908891108891109	0.9813127379716164	0.912621359223301	0.8585813891123626	0.9622641509433962	0.9261083743842364	0.8878048780487806	0.9619047619047619
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	588	True	low	402	0.67	432	0.9097222222222222	0.8799954648526077	0.9351245960725827	0.9776119402985075	0.9624060150375939	0.9906845984347692	0.9424460431654677	0.9249362813814197	0.9581865496437996
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	600	588	True	medium	95	0.15833333333333333	68	0.7647058823529411	0.6617590497737557	0.864406779661017	0.5473684210526316	0.44680334641602976	0.648936170212766	0.638036809815951	0.5487646793134598	0.7204317771989581
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	588	True	high	103	0.17166666666666666	166	0.6204819277108434	0.5506244850572991	0.6946156388521658	1.0	1.0	1.0	0.7657992565055762	0.7101970711948903	0.819791370510269
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	588	True	low	402	0.67	359	0.9442896935933147	0.9199970326409496	0.9665738161559888	0.8432835820895522	0.8074932228915662	0.8775588097834554	0.8909329829172142	0.8662914263154431	0.9134899062759747
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	600	588	True	medium	95	0.15833333333333333	75	0.48	0.3661885949845414	0.5942028985507246	0.37894736842105264	0.27883376288659795	0.48001923076923064	0.4235294117647059	0.32256982030742587	0.5161290322580645
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	588	True	high	103	0.17166666666666666	111	0.8738738738738738	0.8095238095238095	0.9327871148459383	0.941747572815534	0.8910846084608461	0.9821468078381794	0.9065420560747663	0.8612440191387559	0.9442068063244891
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	588	True	low	402	0.67	438	0.8972602739726028	0.8653410293628474	0.9246575342465754	0.9776119402985075	0.9621735976789167	0.990523552054825	0.9357142857142857	0.9165603648480362	0.9524998409017247
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	600	588	True	medium	95	0.15833333333333333	51	0.7647058823529411	0.6363199300699302	0.8775634644101542	0.4105263157894737	0.30432340009770403	0.5164835164835165	0.5342465753424658	0.4201680672268908	0.6266862745098039
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	588	True	high	103	0.17166666666666666	224	0.45535714285714285	0.38982884025090087	0.5205507755009623	0.9902912621359223	0.968421052631579	1.0	0.6238532110091743	0.5594405594405595	0.6832324016563147
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	588	True	low	402	0.67	241	0.995850622406639	0.9865470852017937	1.0	0.5970149253731343	0.549618320610687	0.6446802424975672	0.7465007776049767	0.7086601136778433	0.7831154311569422
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	600	588	True	medium	95	0.15833333333333333	135	0.18518518518518517	0.12213740458015267	0.25179989341859843	0.2631578947368421	0.17647058823529413	0.35106382978723405	0.21739130434782608	0.14745845552297163	0.2857142857142857
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	806	True	high	288	0.288	288	0.9409722222222222	0.9115646258503401	0.9670374707259953	0.9409722222222222	0.911660777385159	0.9655172413793104	0.9409722222222222	0.9199282128834189	0.9585585585585585
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	806	True	low	0	0.0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	806	True	medium	712	0.712	702	0.9814814814814815	0.9710139923132356	0.990084985835694	0.9676966292134831	0.9532967032967034	0.9805102142947998	0.9745403111739745	0.9655667144906744	0.9826040522765395
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	806	True	high	288	0.288	302	0.9337748344370861	0.9049295774647887	0.9616616201533991	0.9791666666666666	0.9616691235593674	0.993243811993812	0.9559322033898305	0.9379550116883737	0.97241685699961
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	806	True	low	0	0.0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	806	True	medium	712	0.712	676	0.9911242603550295	0.9835814760279321	0.9970973475526387	0.9410112359550562	0.9235101892940771	0.9571658941577955	0.9654178674351586	0.955946634441573	0.9746572047084583
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	806	True	high	288	0.288	292	0.9246575342465754	0.8931671259008054	0.9542259274601859	0.9375	0.9072792289322731	0.9665579710144928	0.9310344827586208	0.9084733345750295	0.9526916802610114
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	806	True	low	0	0.0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	806	True	medium	712	0.712	690	0.9869565217391304	0.9775907223876097	0.9942363112391931	0.9564606741573034	0.9415041782729805	0.9704589918214577	0.9714693295292438	0.9622775800711744	0.9798862009306767
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	1000	806	True	high	288	0.288	320	0.878125	0.8448817792226984	0.9135812723022024	0.9756944444444444	0.956081081081081	0.9926470588235294	0.9243421052631579	0.9020866773675763	0.945457373109006
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	1000	806	True	low	0	0.0	23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	1000	806	True	medium	712	0.712	657	0.989345509893455	0.9805658236712048	0.9968992248062015	0.9129213483146067	0.8923953475189504	0.9324922083122944	0.9495982468955442	0.9374494145699536	0.9606893686242818
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	798	True	high	200	0.2	188	1.0	1.0	1.0	0.94	0.9049940476190477	0.9703006877042384	0.9690721649484536	0.9501279527559056	0.9849265075376884
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	798	True	low	798	0.798	799	0.9937421777221527	0.9876998769987699	0.9987405937613865	0.9949874686716792	0.9899494326980816	0.9987714987714987	0.9943644333124608	0.9905829141435178	0.9975370215524817
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	798	True	medium	2	0.002	13	0.15384615384615385	0.0	0.375	1.0	0.0	1.0	0.2666666666666667	0.0	0.5454545454545454
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	798	True	high	200	0.2	243	0.823045267489712	0.7748083006670793	0.867579908675799	1.0	1.0	1.0	0.9029345372460497	0.8731177337481579	0.9290953545232273
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	798	True	low	798	0.798	677	0.9985228951255539	0.9954749422427581	1.0	0.8471177944862155	0.8217295096477253	0.8726126577446981	0.9166101694915254	0.9016666167260959	0.9314173742651862
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	798	True	medium	2	0.002	80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	798	True	high	200	0.2	198	0.98989898989899	0.9743589743589743	1.0	0.98	0.9599949748743718	0.9953703703703703	0.9849246231155778	0.9720065988559379	0.9951225432157235
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	798	True	low	798	0.798	786	0.9974554707379135	0.993581101732578	1.0	0.9824561403508771	0.9724638545986749	0.9909703341013825	0.98989898989899	0.9844554545271266	0.994336238414714
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	798	True	medium	2	0.002	16	0.0625	0.0	0.21428571428571427	0.5	0.0	1.0	0.1111111111111111	0.0	0.3333333333333333
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	1000	798	True	high	200	0.2	308	0.6493506493506493	0.6	0.7	1.0	1.0	1.0	0.7874015748031497	0.7499999999999999	0.8235294117647058
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	1000	798	True	low	798	0.798	489	1.0	1.0	1.0	0.6127819548872181	0.5809234174462118	0.6477401210598446	0.7599067599067599	0.734916581834634	0.7862163582842725
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	1000	798	True	medium	2	0.002	203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	773	True	high	44	0.044	51	0.7450980392156863	0.6170212765957447	0.8604651162790697	0.8636363636363636	0.7555442176870748	0.9574902301346069	0.8	0.695629290617849	0.8817204301075268
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	773	True	low	716	0.716	720	0.9875	0.9790488122623351	0.994689311086796	0.9930167597765364	0.9862434169028855	0.9985994887465476	0.9902506963788301	0.9850533807829182	0.9951154829908979
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	1000	773	True	medium	240	0.24	229	0.9563318777292577	0.926605504587156	0.9822222222222222	0.9125	0.8754599056603775	0.9471423603060515	0.9339019189765458	0.908675799086758	0.9559754716981133
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	773	True	high	44	0.044	73	0.5753424657534246	0.45454545454545453	0.6829268292682927	0.9545454545454546	0.8780487804878049	1.0	0.7179487179487178	0.6133153153153152	0.8029197080291971
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	773	True	low	716	0.716	601	0.9933444259567388	0.985907893403587	0.9984051036682615	0.8337988826815642	0.8057122736418512	0.8633299044906694	0.9066059225512529	0.8895655386434166	0.9237968594043777
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	1000	773	True	medium	240	0.24	326	0.6595092024539877	0.6082738656915939	0.7138369515799045	0.8958333333333334	0.8523929087116958	0.933579696148524	0.7597173144876325	0.7180405625917883	0.7993019197207679
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	773	True	high	44	0.044	51	0.7254901960784313	0.6	0.84	0.8409090909090909	0.7073170731707317	0.9545454545454546	0.7789473684210527	0.6746680599950825	0.863667076167076
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	773	True	low	716	0.716	722	0.9750692520775623	0.9621848739495799	0.9861687413554634	0.9832402234636871	0.9736832980509527	0.9917469050894085	0.9791376912378305	0.9713447471301526	0.986468200270636
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	1000	773	True	medium	240	0.24	227	0.9295154185022027	0.8967136150234741	0.9594594594594594	0.8791666666666667	0.8333333333333334	0.9207080580029369	0.9036402569593147	0.8742261446815994	0.9309596037170724
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	deepcheck	DeepCheck	competitor	1000	773	True	high	44	0.044	98	0.4387755102040816	0.3370755984367367	0.5402298850574713	0.9772727272727273	0.926829268292683	1.0	0.6056338028169014	0.5	0.6963082437275984
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	deepcheck	DeepCheck	competitor	1000	773	True	low	716	0.716	462	0.9935064935064936	0.98504113018598	1.0	0.6410614525139665	0.6051501471723084	0.6773397116644823	0.7792869269949068	0.752537725298825	0.8060777858079712
