set	set_label	status	tier	tool	tool_label	tool_role	metric	n	n_clusters	true_value_variance	true_value_constant	true_value_min	true_value_max	mae	mae_ci_lo	mae_ci_hi	rmse	rmse_ci_lo	rmse_ci_hi	bias	bias_ci_lo	bias_ci_hi	r2	r2_ci_lo	r2_ci_hi	r2_pearson_sq	r2_pearson_sq_ci_lo	r2_pearson_sq_ci_hi	r2_omitted_reason
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	contamination	1000	773	1003.6944742015106	False	0.0	99.79315960041382	18.132379488013775	16.907823368101024	19.430342594885484	26.693640128189877	25.11075223914576	28.308595104764873	-15.483087011244555	-16.943715823281508	-14.10699061386672	0.2900723859616956	0.2003797478060401	0.36565208199697774	0.5329579226044379	0.48041958094750087	0.5876421609192889	
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	contamination	1000	773	1003.6944742015106	False	0.0	99.79315960041382	20.323355576533707	18.994436508436365	21.63944430264882	29.374149776098534	28.04449303708893	30.708804588085425	-19.193246961403382	-20.60653815437272	-17.797939679556592	0.14033533386232644	0.07873148450101655	0.19619206693296573	0.7378503067968515	0.7154031390210598	0.758586932952598	
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	deepcheck	DeepCheck	competitor	contamination	1000	773	1003.6944742015106	False	0.0	99.79315960041382	24.371482690105005	22.85007992837845	26.006534967819814	35.45609910500774	32.84566429441573	38.19724117123918	-17.91950572087254	-19.901007324328965	-15.891604818806458	-0.2525076067039669	-0.4515247814731385	-0.08234094725174924	0.33071978488237386	0.29359463665423274	0.37900648698712314	
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	600	585	292.49842393251845	False	50.01537414093568	100.0	2.3636567339157	2.05876569588071	2.6984742265123187	4.512304408822318	3.7989874307582228	5.267007688555464	-0.3703084736489574	-0.7660974626539993	-0.029414388569315178	0.9303897408945536	0.9045706155279774	0.9504094621214779	0.9308593508854085	0.905987101835044	0.9506679987333169	
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	completeness	600	585	292.49842393251845	False	50.01537414093568	100.0	2.3716474664495943	2.1607895307964693	2.581760648544752	3.559622382367282	3.2617373847399875	3.8416855280733593	0.8036374646843755	0.507061684483018	1.0778012613015266	0.9566804110097584	0.9484476994540026	0.9643547247845348	0.9589037353440883	0.9513734491973789	0.9661978679496409	
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	completeness	600	585	292.49842393251845	False	50.01537414093568	100.0	3.743695329626907	3.377608985308827	4.133913671142499	5.938908636973893	5.248160779640335	6.640636025033965	0.33964398506257537	-0.1707985344651678	0.8104500422717253	0.879415980010681	0.8493314225883933	0.9045048743620445	0.883950551363373	0.8522272746113047	0.9115520657157683	
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	completeness	600	585	292.49842393251845	False	50.01537414093568	100.0	4.03367188581974	3.7269827649855953	4.385560522111717	5.678709774681114	5.190538365194955	6.223784027377216	0.6916355199517098	0.2149883538234044	1.139887988014158	0.8897507061012451	0.8671798706013616	0.9081996241651326	0.8914095998017575	0.8688594958187665	0.9106591273313884	
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	600	585	0.0	True	0.0	0.0	0.7600016095678832	0.6089231865779743	0.9334029194597238	2.1232129374226476	1.5270473237282682	2.6640214192893388	0.7600016095678832	0.6089231865779743	0.9334029194597238							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	contamination	600	585	0.0	True	0.0	0.0	0.28159999999999996	0.2526079673730974	0.31093526919866443	0.4713035115506779	0.41941437971381984	0.5197248217580539	0.28159999999999996	0.2526079673730974	0.31093526919866443							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	contamination	600	585	0.0	True	0.0	0.0	0.9383767710139911	0.7282260016491199	1.183261564217715	2.804806467390686	2.134152771012377	3.448519833778183	0.9383767710139911	0.7282260016491199	1.183261564217715							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_set_A	Motivating Set A v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	contamination	600	585	0.0	True	0.0	0.0	0.37918960623443126	0.3424881135491935	0.41733565737355427	0.5986252897218365	0.5462649006674483	0.6503542401715018	0.23756055884063243	0.19444867645161776	0.28222204039629956							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	1100	1031	0.0	True	100.0	100.0	2.196848364545455	1.9215676828668045	2.487354327762234	5.2280904341584975	4.595246315370705	5.8953922539212265	-2.196848364545455	-2.4873543277622345	-1.9215676828668047							R^2 is undefined: the true completeness is constant at 100% for all 1100 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	completeness	1100	1031	0.0	True	100.0	100.0	0.513609090909091	0.41110470240810815	0.6239854656867008	1.8842883633785028	1.4521437412960494	2.3207598253378388	-0.513609090909091	-0.6239854656867009	-0.4111047024081082							R^2 is undefined: the true completeness is constant at 100% for all 1100 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	completeness	1100	1031	0.0	True	100.0	100.0	3.2679990576336357	2.9020306261904394	3.6546406081954483	6.907588000829706	6.226430840685469	7.56897713882553	-3.2679990576336357	-3.654640608195449	-2.9020306261904394							R^2 is undefined: the true completeness is constant at 100% for all 1100 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	completeness	1100	1031	0.0	True	100.0	100.0	5.808291684930975	5.256483672411104	6.364773238947188	10.875888429185595	9.911376942373938	11.827556239934152	2.777107082713734	2.1670090459115015	3.396287011205976							R^2 is undefined: the true completeness is constant at 100% for all 1100 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	1100	1031	926.6237489037029	False	0.0	100.0	4.518546229248233	4.196931455040718	4.840329384874092	7.0244280205200305	6.40166599985424	7.730124608154489	-1.562600118421307	-1.9702074315351474	-1.136982916990324	0.9467501355605826	0.9361151308691104	0.9557320071562636	0.9510114874192789	0.9399127339871131	0.9605704939229963	
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	contamination	1100	1031	926.6237489037029	False	0.0	100.0	17.26496318043143	16.029301835589852	18.400649680384767	26.219052323305483	24.316015607148742	28.071102414156023	-14.545926518334944	-15.855355970769713	-13.23259136443214	0.25812531186952015	0.15204463793705883	0.3485305962703314	0.49846563295771373	0.4287903174474393	0.5654885291776078	
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	contamination	1100	1031	926.6237489037029	False	0.0	100.0	18.432831747757955	17.144591312131453	19.751378289478993	28.88326772275332	27.323273301584894	30.416367505327948	-17.469039697348865	-18.84390419277125	-16.121554540629166	0.09969590642238069	0.048833753923607906	0.14660044492141056	0.6392006076215407	0.6157141956950698	0.6619655494962984	
motivating_set_B	Motivating Set B v1 (superseded)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	contamination	1100	1031	926.6237489037029	False	0.0	100.0	24.055651604982398	22.692447092284798	25.46129152573741	33.41063398848583	31.68844276460061	35.12045191962858	-19.21602113346873	-20.84795956863901	-17.617188151971614	-0.20466420684040765	-0.3082033769135063	-0.10546009534493908	0.34899130367749504	0.3116326058168152	0.3898790988203729	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	5000	4386	285.86135831813556	False	50.00148287148627	100.0	3.792954729633448	3.630283489212874	3.9552097113717344	6.815842071608585	6.506806018130649	7.131160009330455	0.12975557610915028	-0.051086944851214046	0.32688183198757764	0.8374886923562121	0.8213731520285769	0.8522971577157091	0.8375832731923051	0.8214267581583812	0.8524923420312288	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	5000	2586	284.38402203525874	False	50.000177	100.0	4.617909554275892	4.323586671180016	4.920665336330619	7.8144884892803566	7.325649175182284	8.312430494798162	-0.8669096883584342	-1.2622194973783452	-0.460573036251103	0.7852684201029971	0.7559048188601886	0.811378586365189	0.789442896883862	0.7638277996297854	0.8140934759755826	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	completeness	5000	4386	285.86135831813556	False	50.00148287148627	100.0	3.9987884063917356	3.8345865550234746	4.157762331784662	6.909831097642812	6.599028255925273	7.21036158392836	0.19265409210915022	0.0058678001683796395	0.38908796759662717	0.8329757961031748	0.8175279530785162	0.8476363072437618	0.8333543357523202	0.8181164180408806	0.8481950079238646	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	completeness	5000	4386	285.86135831813556	False	50.00148287148627	100.0	2.7397695281551706	2.6173116843858386	2.86923379565398	5.315603906306621	5.0286047609949165	5.61635904290178	-0.027802314290849655	-0.16871017316168846	0.11834820971642905	0.9011561231815863	0.889368796343322	0.9115297838365747	0.9011877769514285	0.8895377097399777	0.9115574974717112	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	checkm2	CheckM2 1.0.1	competitor	completeness	5000	4386	285.86135831813556	False	50.00148287148627	100.0	6.002811375961961	5.778117712761833	6.242272542873598	10.190209254086556	9.857578048778606	10.53039755312587	2.519813332109151	2.251709730165017	2.7908770765955127	0.6367457103925633	0.6117345173772166	0.659778119975473	0.6671674391755148	0.6467283545295088	0.6863507660451121	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	checkm2	CheckM2 1.0.1	competitor	completeness	5000	2586	284.38402203525874	False	50.000177	100.0	5.803057473478258	5.517306280897645	6.095986379171409	9.74679663456105	9.361969650259047	10.131421325189555	2.5280570426415654	2.0844810262089393	2.9429180768572873	0.6659445071646386	0.639492874539514	0.6911403615521732	0.6929184872736188	0.6720767285843987	0.7146204294458781	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	cocopye	CoCoPyE 0.5.0	competitor	completeness	5000	4386	285.86135831813556	False	50.00148287148627	100.0	6.624368994431201	6.3831546041124	6.845226651452175	10.442978032484792	10.100470842504635	10.748584127029657	-2.857145434505723	-3.1307764956924222	-2.5822208101528252	0.6185011124672837	0.5939807670479162	0.6447256780179137	0.6505322544560597	0.6322483777550624	0.6708903769848429	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	cocopye	CoCoPyE 0.5.0	competitor	completeness	5000	2586	284.38402203525874	False	50.000177	100.0	6.590101425710123	6.156431734306887	7.00641352040738	10.289508273964275	9.712268677065417	10.833512911768437	-2.7799954130304316	-3.287695813091321	-2.2444875338744716	0.6277077039621701	0.5859287626622265	0.6688871732425795	0.657840509633463	0.6282616357216139	0.6894434489841087	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	deepcheck	DeepCheck	competitor	completeness	5000	4386	285.86135831813556	False	50.00148287148627	100.0	10.10071923083457	9.812270178892879	10.388032542631532	14.451355844820572	14.092657099512596	14.791182564907533	0.7164985986039014	0.3291072749485238	1.1143675682560341	0.2694301636907166	0.22976570549150277	0.3069341314455472	0.4791293364631486	0.4564684793797513	0.5001947802013731	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	deepcheck	DeepCheck	competitor	completeness	5000	2586	284.38402203525874	False	50.000177	100.0	9.830998329796966	9.352459177204281	10.297655867616847	14.06245719194417	13.523909747725039	14.57300120567744	0.7487216601342414	-0.07446336946216885	1.5678445142418973	0.3046279433703757	0.2496312609680961	0.3583980478460042	0.4988966869309015	0.47110479907236397	0.5280120148536497	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	5000	4386	1025.9700803374	False	0.0	99.9183593161858	5.39440220467942	5.175124771540316	5.6166709138849535	9.31909571780157	8.941460196989384	9.686823956469906	-3.1067703825957507	-3.350529097191926	-2.8581069005266433	0.9153527508628833	0.9092713858551514	0.9216944792606911	0.9316617597439382	0.9259931924449238	0.9374080651492427	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	5000	2586	916.5620526042775	False	0.0	99.9183593161858	5.308570202842227	4.999347435046694	5.625991177893222	8.830245837665668	8.306012160018026	9.37015418822639	-1.9625995291228138	-2.384127632494692	-1.5645872998425208	0.9149285732132786	0.9043287626822493	0.9245996536065864	0.9213301871676297	0.9111672258751226	0.9308537143766598	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	contamination	5000	4386	1025.9700803374	False	0.0	99.9183593161858	5.5339531503062664	5.326769264115859	5.756109090510148	9.38385555006438	9.001775275382736	9.757603826139418	-2.136034565686091	-2.3968815524479874	-1.8784544417796056	0.914172209626702	0.9074283858006528	0.9207909958055467	0.9241791371936053	0.9173694887257056	0.9307709910013163	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	contamination	5000	4386	1025.9700803374	False	0.0	99.9183593161858	3.6022902050290706	3.4470289873668505	3.76112115752331	6.531151672777264	6.185071566931797	6.889301622915158	-1.2766505326496707	-1.4525446984251305	-1.091708894578208	0.9584237952058081	0.9539339945949433	0.9625942601357415	0.9604642296752658	0.9560373218083997	0.9646041039197756	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	checkm2	CheckM2 1.0.1	competitor	contamination	5000	4386	1025.9700803374	False	0.0	99.9183593161858	23.140804184973852	22.41425273567973	23.840647653473667	34.137533928187736	33.36307277920974	34.87701407870863	-22.03191236568609	-22.757727278949574	-21.285150107308688	-0.13587252204754874	-0.1784886732731808	-0.09314896655415361	0.33729843202393534	0.3206085537169847	0.3555121611657155	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	checkm2	CheckM2 1.0.1	competitor	contamination	5000	2586	916.5620526042775	False	0.0	99.9183593161858	22.14472900462183	21.07820140417279	23.198958150808405	32.01807480000994	30.974189038502704	33.02717394859171	-21.029684720385156	-22.162252451046818	-19.89786471093941	-0.11848086115522394	-0.19516008348643848	-0.04673359698231176	0.3642839834477472	0.3407877992480621	0.39044433837581016	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	cocopye	CoCoPyE 0.5.0	competitor	contamination	5000	4386	1025.9700803374	False	0.0	99.9183593161858	20.260993779402792	19.62974559011871	20.88668550226315	30.34627216954592	29.711779102452255	30.96240245111582	-19.24154036643781	-19.885486304843596	-18.589051769295214	0.10241414224739209	0.07613588453911138	0.129663103074254	0.651201211146835	0.6359344904059321	0.6670782812553983	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	cocopye	CoCoPyE 0.5.0	competitor	contamination	5000	2586	916.5620526042775	False	0.0	99.9183593161858	19.015010325561846	18.196318580738218	19.77557767288319	28.05160254993022	27.23656830018805	28.79476674534811	-18.05788344485396	-18.834758195375432	-17.23121456097233	0.1414739423442074	0.09906051669743257	0.18541937556616936	0.6830942921224182	0.6613760843455022	0.705558701827377	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	deepcheck	DeepCheck	competitor	contamination	5000	4386	1025.9700803374	False	0.0	99.9183593161858	27.5739513515122	26.742015429736544	28.350870403041878	39.32820453188172	38.36802729327994	40.20616393008843	-24.738937569478068	-25.613766205940205	-23.864375170885	-0.5075563131362193	-0.5681960789073031	-0.44484310397943777	0.18425427819879134	0.17002337572393994	0.20236998522319372	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	deepcheck	DeepCheck	competitor	contamination	5000	2586	916.5620526042775	False	0.0	99.9183593161858	26.43310835772811	25.371735133521742	27.484515948472122	37.119997500463185	36.01584153846817	38.1119286763481	-23.736158835021335	-24.93201587174337	-22.483311504054996	-0.5033288913929044	-0.5919259851424368	-0.41588640252936826	0.20585587613402867	0.18723276318303658	0.227730966226708	
