scope	novelty_class	novelty_depth	tool	tool_label	n_genomes	n_clusters_set_x_ref	n_distinct_reference_accessions	seed	bootstrap_iterations	cluster_definition	completeness_mae	completeness_mae_ci_lo	completeness_mae_ci_hi	completeness_bias	completeness_bias_ci_lo	completeness_bias_ci_hi	contamination_mae	contamination_mae_ci_lo	contamination_mae_ci_hi	contamination_bias	contamination_bias_ci_lo	contamination_bias_ci_hi	completeness_r2_cod	completeness_r2_cod_ci_lo	completeness_r2_cod_ci_hi	contamination_r2_cod	contamination_r2_cod_ci_lo	contamination_r2_cod_ci_hi	false_fail_rate_cont5	false_fail_rate_cont5_ci_lo	false_fail_rate_cont5_ci_hi	false_pass_rate_cont5	false_pass_rate_cont5_ci_lo	false_pass_rate_cont5_ci_hi	balanced_accuracy_cont5	balanced_accuracy_cont5_ci_lo	balanced_accuracy_cont5_ci_hi	completeness_r2_omitted_reason	contamination_r2_omitted_reason	cont5_n_true_pass_DENOM_false_fail	cont5_n_true_fail_DENOM_false_pass	cont5_n_false_fail	cont5_n_false_pass	false_fail_denominator_statement	false_pass_denominator_statement	true_completeness_variance	true_contamination_variance	supports_claim
set_B_v2	genus_novel	2.0	cocopye	CoCoPyE 0.5.0	32	28	28	20335361	2000	set x dominant_accession	8.105564707403559	5.3121324245778565	11.382427063797344	-8.105564707403559	-11.382427063797344	-5.312132424577857	25.150051483693193	18.131813495216566	32.57812854097643	-24.256481315699247	-32.19474478904275	-16.798057908979732				-0.051558261667455696	-0.633187085284192	0.23039923084186845	0.125	0.0	0.4	0.0	0.0	0.0	0.9375	0.8	1.0	true completeness variance 0 ~ 0 (R1-m19)		8	24	1	0	1/8 genomes whose TRUE contamination is < 5%	0/24 genomes whose TRUE contamination is >= 5%	0.0	1087.6426942671874	True
set_B_v2	genus_novel	2.0	deepcheck	DeepCheck	32	28	28	20335361	2000	set x dominant_accession	7.9517011642456055	4.7480725738879	11.597327576914143	3.4384303092956565	-0.964711706099969	7.844815549542829	29.369898606201776	21.173822759038288	38.549933137542645	-26.744011983622983	-37.01696429079499	-16.326114460520415				-0.4293881213574551	-1.3194496298572973	0.10275127400408894	0.0	0.0	0.0	0.16666666666666666	0.038461538461538464	0.3333333333333333	0.9166666666666667	0.8333333333333333	0.9807692307692308	true completeness variance 0 ~ 0 (R1-m19)		8	24	0	4	0/8 genomes whose TRUE contamination is < 5%	4/24 genomes whose TRUE contamination is >= 5%	0.0	1087.6426942671874	True
set_B_v2	family_novel	3.0	magicc_v5	MAGICC v5 (released, v0.3.0)	5	2	2	20297748	2000	set x dominant_accession	5.9102542	3.5206429999999997	7.503328333333333	-5.9102542	-7.503328333333333	-3.5206429999999997	17.0606407564101	7.748077949586315	31.029484966645768	13.702448504310818	2.151090862754181	31.029484966645768				0.46292712258629776	-1.4440649058508388	0.8965853044577706	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.5	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	4	1	0	1/1 genomes whose TRUE contamination is < 5%	0/4 genomes whose TRUE contamination is >= 5%	0.0	800.0000000000379	False
set_B_v2	family_novel	3.0	checkm2	CheckM2 1.0.1	5	2	2	20297748	2000	set x dominant_accession	0.7099999999999994	0.3549999999999969	0.9466666666666678	-0.7099999999999994	-0.9466666666666678	-0.3549999999999969	18.9439964690058	7.4000064666457686	26.63998980391249	-13.023991295689182	-26.63998980391249	7.4000064666457686				0.15212101936986921	-0.7164923051319874	0.7657554074968937	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	4	0	0	0/1 genomes whose TRUE contamination is < 5%	0/4 genomes whose TRUE contamination is >= 5%	0.0	800.0000000000379	False
set_B_v2	family_novel	3.0	cocopye	CoCoPyE 0.5.0	5	2	2	20297748	2000	set x dominant_accession	7.9419948273067975	5.374268927510134	11.793583677001791	-7.9419948273067975	-11.793583677001791	-5.374268927510134	22.015891628180906	8.476656294334497	31.042048517411843	-18.80123538708869	-28.06064560797744	-4.912120055755565				-0.09062272721900788	-1.2342091977027314	0.7600432813924234	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	4	0	0	0/1 genomes whose TRUE contamination is < 5%	0/4 genomes whose TRUE contamination is >= 5%	0.0	800.0000000000379	False
set_B_v2	family_novel	3.0	deepcheck	DeepCheck	5	2	2	20297748	2000	set x dominant_accession	4.297384643554688	1.0091705322265672	9.229705810546868	3.2593780517578184	0.6914367675781298	7.111289978027351	24.977971980556703	7.9525674874969035	36.32824164259657	-18.61591799055918	-36.32824164259657	7.9525674874969035				-0.3990944692305758	-1.8790561180910275	0.7223280186763824	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	4	0	0	0/1 genomes whose TRUE contamination is < 5%	0/4 genomes whose TRUE contamination is >= 5%	0.0	800.0000000000379	False
set_B_v2	order_novel	4.0	magicc_v5	MAGICC v5 (released, v0.3.0)	2	2	2	20289076	2000	set x dominant_accession	15.552812500000002	10.993030000000005	20.112595	-15.552812500000002	-20.112595	-10.993030000000005	19.606859817685233	15.805931544980027	23.40778809039044	19.606859817685233	15.805931544980027	23.40778809039044				-2.9887562690136247	-2.9887562690136247	-2.9887562690136247				0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		0	2	0	0	0/0 genomes whose TRUE contamination is < 5%	0/2 genomes whose TRUE contamination is >= 5%	0.0	100.00009545412692	False
set_B_v2	order_novel	4.0	checkm2	CheckM2 1.0.1	2	2	2	20289076	2000	set x dominant_accession	1.4500000000000028	0.0	2.9000000000000057	-1.4500000000000028	-2.9000000000000057	0.0	9.009986682314768	8.30998190960956	9.709991455019974	-9.009986682314768	-9.709991455019974	-8.30998190960956				0.18330211259884277	0.18330211259884277	0.18330211259884277				0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		0	2	0	0	0/0 genomes whose TRUE contamination is < 5%	0/2 genomes whose TRUE contamination is >= 5%	0.0	100.00009545412692	False
set_B_v2	order_novel	4.0	cocopye	CoCoPyE 0.5.0	2	2	2	20289076	2000	set x dominant_accession	0.0	0.0	0.0	0.0	0.0	0.0	8.615773517741792	2.3139193853553692	14.917627650128214	-8.615773517741792	-14.917627650128214	-2.3139193853553692				-0.13944810049873002	-0.13944810049873002	-0.13944810049873002				0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		0	2	0	0	0/0 genomes whose TRUE contamination is < 5%	0/2 genomes whose TRUE contamination is >= 5%	0.0	100.00009545412692	False
set_B_v2	order_novel	4.0	deepcheck	DeepCheck	2	2	2	20289076	2000	set x dominant_accession	4.123813629150391	3.9968948364257812	4.250732421875	0.12691879272460938	-3.9968948364257812	4.250732421875	18.53518179454316	13.959335833407167	23.111027755679153	-18.53518179454316	-23.111027755679153	-13.959335833407167				-2.644909824951237	-2.644909824951237	-2.644909824951237				0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		0	2	0	0	0/0 genomes whose TRUE contamination is < 5%	0/2 genomes whose TRUE contamination is >= 5%	0.0	100.00009545412692	False
set_B_v2	family_novel_or_deeper (pooled)		magicc_v5	MAGICC v5 (released, v0.3.0)	7	4	4	20304844	2000	set x dominant_accession	8.665270857142858	4.848204777777777	15.552812500000002	-8.665270857142858	-15.552812500000002	-4.848204777777777	17.78813191677442	9.314048963666728	28.854691620693522	15.389423165274934	4.276760585517807	28.854691620693522				0.32163476506057076	-3.4987832718806375	0.8292353647533932	1.0	1.0	1.0	0.0	0.0	0.0	0.5	0.5	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	6	1	0	1/1 genomes whose TRUE contamination is < 5%	0/6 genomes whose TRUE contamination is >= 5%	0.0	620.4082093680447	False
set_B_v2	family_novel_or_deeper (pooled)		checkm2	CheckM2 1.0.1	7	4	4	20304844	2000	set x dominant_accession	0.9214285714285718	0.23666666666666458	1.9233333333333367	-0.9214285714285718	-1.9233333333333367	-0.23666666666666458	16.105707958522647	7.703331614300365	24.80698901448219	-11.877132834725064	-24.80698901448219	4.955721049264947				0.18144777163587145	-0.6492015064923415	0.7369821391660734	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	6	0	0	0/1 genomes whose TRUE contamination is < 5%	0/6 genomes whose TRUE contamination is >= 5%	0.0	620.4082093680447	False
set_B_v2	family_novel_or_deeper (pooled)		cocopye	CoCoPyE 0.5.0	7	4	4	20304844	2000	set x dominant_accession	5.6728534480762836	0.0	10.108786008858678	-5.6728534480762836	-10.108786008858678	0.0	18.18728645376973	5.46484645154858	28.1692356042062	-15.891103424418146	-25.48597298571523	-4.046053165622166				-0.05699548808398913	-1.243201415590117	0.753350498412062	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	6	0	0	0/1 genomes whose TRUE contamination is < 5%	0/6 genomes whose TRUE contamination is >= 5%	0.0	620.4082093680447	False
set_B_v2	family_novel_or_deeper (pooled)		deepcheck	DeepCheck	7	4	4	20304844	2000	set x dominant_accession	4.24779292515346	1.3333267211914106	8.482161385672427	2.3643896920340444	-1.6527290344238257	6.157770792643234	23.137174784552833	9.954823602800325	34.09135106167763	-18.592850505983172	-34.09135106167763	3.514911024186038				-0.456497384013681	-2.7290256893354465	0.5623058088280981	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)		1	6	0	0	0/1 genomes whose TRUE contamination is < 5%	0/6 genomes whose TRUE contamination is >= 5%	0.0	620.4082093680447	False
set_C_clean	lineage_represented	0.0	magicc_v5	MAGICC v5 (released, v0.3.0)	320	32	32	20264661	2000	set x dominant_accession	2.99272196875	2.6153466503124996	3.3722223114062495	1.011170575	0.32682024757812483	1.6888704330468747	7.184777496625	6.350526762473438	8.04310364845	-6.135424830374999	-7.245275052585938	-5.035139910393751	0.9214884487110321	0.899402170770409	0.9422963595926869	0.8536192904540616	0.8228929935468271	0.880843190339841	0.0	0.0	0.0	0.0231023102310231	0.009836065573770493	0.0392156862745098	0.9884488448844885	0.9803921568627452	0.9950819672131148			17	303	0	7	0/17 genomes whose TRUE contamination is < 5%	7/303 genomes whose TRUE contamination is >= 5%	289.4280051709086	662.9037507498984	True
set_C_clean	lineage_represented	0.0	checkm2	CheckM2 1.0.1	320	32	32	20264661	2000	set x dominant_accession	7.580224290625	6.779640970937501	8.391273223984376	-3.7284729218750003	-4.82024548453125	-2.6617852810937506	38.351857815624996	35.9959395228125	40.91045158367187	-38.343557559375	-40.89890392398438	-35.986246338437496	0.6928610126142356	0.6390485383888361	0.7419632452947473	-2.030317728327632	-2.4366412827001978	-1.7143116736846202	0.0	0.0	0.0	0.5148514851485149	0.45268876549817144	0.574259098207118	0.7425742574257426	0.712870450896441	0.7736556172509143			17	303	0	156	0/17 genomes whose TRUE contamination is < 5%	156/303 genomes whose TRUE contamination is >= 5%	289.4280051709086	662.9037507498984	True
set_C_clean	lineage_represented	0.0	cocopye	CoCoPyE 0.5.0	320	32	32	20264661	2000	set x dominant_accession	15.833824963154324	14.917431606166682	16.763983265994476	-13.374196127454436	-14.479804120702314	-12.299153398210258	30.082473842031796	27.832114499319182	32.65616219275865	-29.24276389932774	-31.90551028637969	-26.805573626829425	-0.15745411030466006	-0.3074956434468984	-0.035918611067763555	-1.0732852213744133	-1.3703102907592701	-0.8428799688176869	0.5294117647058824	0.3125	0.7333333333333333	0.04950495049504951	0.026143790849673203	0.07642473805264496	0.7105416423995341	0.6104715672676837	0.8184729595865589			17	303	9	15	9/17 genomes whose TRUE contamination is < 5%	15/303 genomes whose TRUE contamination is >= 5%	289.4280051709086	662.9037507498984	True
set_C_clean	lineage_represented	0.0	deepcheck	DeepCheck	320	32	32	20264661	2000	set x dominant_accession	16.419477580312346	14.783920447544881	18.114217027300736	-15.448682145145415	-17.378881042713775	-13.59177867355158	40.410503582518935	37.935691180706726	43.14639780083957	-40.40554949101275	-43.14196411450006	-37.9323880742653	-0.27857952466895	-0.589583734343105	-0.026128064752052243	-2.3216767881017986	-2.777325576666277	-1.9720017165998016	0.0	0.0	0.0	0.7062706270627063	0.6447368421052632	0.7676828007032784	0.6468646864686469	0.6161585996483607	0.6776315789473684			17	303	0	214	0/17 genomes whose TRUE contamination is < 5%	214/303 genomes whose TRUE contamination is >= 5%	289.4280051709086	662.9037507498984	True
set_C_clean	species_novel	1.0	magicc_v5	MAGICC v5 (released, v0.3.0)	330	33	33	20306978	2000	set x dominant_accession	6.822822093939394	5.474078547272729	8.280417802045454	-1.1315524454545451	-3.705308154166666	1.2374193218181817	9.292006035454545	7.665390677621212	11.124816765287878	-2.0056063439393936	-5.152066147727273	0.7446344838257524	0.6281834941660862	0.48329334510748606	0.7448632688049563	0.7678084815088588	0.6925155236526379	0.8326272714566173	0.8125	0.5833333333333334	1.0	0.012738853503184714	0.0031545741324921135	0.025477707006369428	0.5873805732484076	0.49523809523809526	0.7004819059988441			16	314	13	4	13/16 genomes whose TRUE contamination is < 5%	4/314 genomes whose TRUE contamination is >= 5%	245.5001308364874	669.7623639182515	True
set_C_clean	species_novel	1.0	checkm2	CheckM2 1.0.1	330	33	33	20306978	2000	set x dominant_accession	7.848100481818182	7.363422546590909	8.36712392090909	-4.274852760606061	-5.221198130757575	-3.3375707951515152	41.04027027272727	38.70688276257576	43.69319307	-41.0132950969697	-43.66665181492424	-38.671936320378784	0.6254572412239936	0.5632540894182712	0.6739883281734302	-2.3100380855620095	-2.7627616009452667	-1.9604763334657218	0.0	0.0	0.0	0.4745222929936306	0.42137960322756784	0.5312549135220126	0.7627388535031847	0.7343725432389937	0.7893101983862161			16	314	0	149	0/16 genomes whose TRUE contamination is < 5%	149/314 genomes whose TRUE contamination is >= 5%	245.5001308364874	669.7623639182515	True
set_C_clean	species_novel	1.0	cocopye	CoCoPyE 0.5.0	330	33	33	20306978	2000	set x dominant_accession	16.332385236825576	15.209720717545068	17.531846706106073	-14.658859546309142	-16.119679883588894	-13.213984047649257	32.37103935353989	30.087396385540185	34.89075914933735	-31.583312754756914	-34.17915277678518	-29.183085989612408	-0.4939753941132907	-0.7688109163346234	-0.2851874123013522	-1.2802556907574196	-1.5744559494363184	-1.0458425212484086	0.8125	0.5625	1.0	0.01592356687898089	0.0032258064516129032	0.028662420382165606	0.5857882165605095	0.4920886075949367	0.7139729299363058			16	314	13	5	13/16 genomes whose TRUE contamination is < 5%	5/314 genomes whose TRUE contamination is >= 5%	245.5001308364874	669.7623639182515	True
set_C_clean	species_novel	1.0	deepcheck	DeepCheck	330	33	33	20306978	2000	set x dominant_accession	17.69940790520611	16.10749935319166	19.31576634290712	-16.68729829736402	-18.4673119116985	-14.974695368836802	43.03335770476921	40.55988065351456	45.70673932269238	-43.03266092872954	-45.70604254665271	-40.5585045208362	-0.6677749181523831	-1.0166866892772746	-0.3954542265440695	-2.618797283709499	-3.10154441893803	-2.2445543910472736	0.0	0.0	0.0	0.6464968152866242	0.5759493670886076	0.7206349206349206	0.6767515923566879	0.6396825396825396	0.7120253164556962			16	314	0	203	0/16 genomes whose TRUE contamination is < 5%	203/314 genomes whose TRUE contamination is >= 5%	245.5001308364874	669.7623639182515	True
set_C_clean	genus_novel	2.0	magicc_v5	MAGICC v5 (released, v0.3.0)	210	21	21	20285214	2000	set x dominant_accession	10.334662985714285	7.7974099644047605	12.938205368333334	-6.924616671428572	-10.706390488333332	-2.8721919150000006	11.24156011852381	8.58621859835	14.194609422992858	-3.774895691857142	-7.511279344584524	0.10797418433452059	0.22047973513833985	-0.22484632780356803	0.5674476568803617	0.6443286886832993	0.40412694760260853	0.8036976048229104	0.45454545454545453	0.0	0.8752403846153833	0.020100502512562814	0.004999378109452737	0.03922051579252388	0.7626770214709913	0.5505182421227199	0.987438756281407			11	199	5	4	5/11 genomes whose TRUE contamination is < 5%	4/199 genomes whose TRUE contamination is >= 5%	253.65110828554506	657.4642304144426	True
set_C_clean	genus_novel	2.0	checkm2	CheckM2 1.0.1	210	21	21	20285214	2000	set x dominant_accession	7.586107314285715	6.774286521071428	8.474197630595237	-4.94293081904762	-6.435466868214286	-3.463194710833334	41.52439046666666	38.00889534988096	45.051823323571426	-41.52439046666666	-45.05182332357143	-38.00889534988096	0.6436820155276866	0.5568599484940321	0.7120567146136624	-2.4629088510196886	-3.030775367877871	-2.030982282824432	0.0	0.0	0.0	0.5477386934673367	0.47548412929528244	0.616933713784021	0.7261306532663316	0.6915331431079894	0.7622579353523588			11	199	0	109	0/11 genomes whose TRUE contamination is < 5%	109/199 genomes whose TRUE contamination is >= 5%	253.65110828554506	657.4642304144426	True
set_C_clean	genus_novel	2.0	cocopye	CoCoPyE 0.5.0	210	21	21	20285214	2000	set x dominant_accession	15.701181970335206	13.932588944210567	17.341342346985194	-14.121508290907977	-15.940572187334661	-12.144412173987808	32.53173510204133	29.28529097128069	35.88363467731241	-31.606470643773307	-35.22748952243472	-28.040160775264614	-0.40132262732803503	-0.7083429163843644	-0.14265235775907673	-1.321077213178889	-1.7295839166394638	-0.9922371005159532	0.8181818181818182	0.5	1.0	0.05527638190954774	0.020202020202020204	0.09279234889832218	0.563270899954317	0.4632307664445089	0.7252595405171585			11	199	9	11	9/11 genomes whose TRUE contamination is < 5%	11/199 genomes whose TRUE contamination is >= 5%	253.65110828554506	657.4642304144426	True
set_C_clean	genus_novel	2.0	deepcheck	DeepCheck	210	21	21	20285214	2000	set x dominant_accession	19.553500261222332	17.264825514298593	21.68845889684846	-19.142057040477354	-21.423452543235733	-16.637846292081623	43.60239272775058	39.98085578247176	47.23843124113358	-43.60193772794166	-47.23840849114313	-39.98085578247176	-0.8697072584473973	-1.3154755002116358	-0.5072948708633378	-2.785979958557009	-3.3949152150224124	-2.3150366289496342	0.0	0.0	0.0	0.7185929648241206	0.6282689626141177	0.7961354672330095	0.6407035175879396	0.6019322663834952	0.6858655186929411			11	199	0	143	0/11 genomes whose TRUE contamination is < 5%	143/199 genomes whose TRUE contamination is >= 5%	253.65110828554506	657.4642304144426	True
set_C_clean	family_novel	3.0	magicc_v5	MAGICC v5 (released, v0.3.0)	100	10	10	20264379	2000	set x dominant_accession	10.56524387	6.662871927500001	14.619845289	-7.17328485	-12.982496005749999	-1.0697938215000016	11.338096363099998	9.760125714745	12.864194496077499	0.08806419689999963	-5.57841424595	5.9766729962274985	0.26643242502555886	-0.265431890920524	0.6256595240866907	0.70020530750119	0.5786573121713048	0.7802453614489089	0.8333333333333334	0.2	1.0	0.031914893617021274	0.0	0.06382978723404255	0.5673758865248227	0.4789473684210526	0.9635510631443299			6	94	5	3	5/6 genomes whose TRUE contamination is < 5%	3/94 genomes whose TRUE contamination is >= 5%	256.17646427245893	604.4351989294514	False
set_C_clean	family_novel	3.0	checkm2	CheckM2 1.0.1	100	10	10	20264379	2000	set x dominant_accession	7.78969528	6.9147927217500005	8.58854950125	-5.29361498	-6.800647404499999	-3.8909275002500023	36.658796450000004	31.902331611500003	41.22272223849999	-36.65450121000001	-41.2227222385	-31.889680241750003	0.6298327640517514	0.5364401136949811	0.6981770947176303	-2.1192577669176056	-2.8182014070964163	-1.6975710930442627	0.0	0.0	0.0	0.6063829787234043	0.4285342261904762	0.7525800908990133	0.6968085106382979	0.6210526315789474	0.7857328869047618			6	94	0	57	0/6 genomes whose TRUE contamination is < 5%	57/94 genomes whose TRUE contamination is >= 5%	256.17646427245893	604.4351989294514	False
set_C_clean	family_novel	3.0	cocopye	CoCoPyE 0.5.0	100	10	10	20264379	2000	set x dominant_accession	15.969630718773068	13.7405714638498	18.349544756176257	-14.391796574646353	-17.09000724664122	-11.419248046657703	27.96236522268024	23.876505431622366	31.964378976093844	-27.112803920413036	-31.54629740928674	-22.699566982665385	-0.3294544209069028	-0.8719754632699228	0.03127999486986353	-1.008455522994622	-1.4436321982721116	-0.7072820509024002	0.8333333333333334	0.25	1.0	0.06382978723404255	0.022222222222222223	0.10638297872340426	0.5514184397163121	0.4479166666666667	0.8736842105263158			6	94	5	6	5/6 genomes whose TRUE contamination is < 5%	6/94 genomes whose TRUE contamination is >= 5%	256.17646427245893	604.4351989294514	False
set_C_clean	family_novel	3.0	deepcheck	DeepCheck	100	10	10	20264379	2000	set x dominant_accession	19.698291740085452	17.82390548471643	21.55088028473584	-19.504527222126466	-21.511667171654782	-17.423659294090818	38.72893978254386	34.25213951022634	43.16628946444142	-38.72893978254386	-43.16628946444142	-34.25213951022634	-0.8118836874205977	-1.442620463650366	-0.4428165298706485	-2.39902316588549	-3.1493760270760043	-1.9573728410519142	0.0	0.0	0.0	0.8085106382978723	0.7	0.9052631578947369	0.5957446808510638	0.546862918814433	0.65			6	94	0	76	0/6 genomes whose TRUE contamination is < 5%	76/94 genomes whose TRUE contamination is >= 5%	256.17646427245893	604.4351989294514	False
set_C_clean	order_novel	4.0	magicc_v5	MAGICC v5 (released, v0.3.0)	40	4	4	20282771	2000	set x dominant_accession	9.639793200000002	8.03621995	11.756010250000001	-2.4584651500000008	-8.972295400000004	7.48685135	5.501552245000001	4.612615839999998	6.390488650000002	-3.612410035000001	-4.321992465	-2.9028276050000006	0.4308007507151297	0.11308801994427686	0.6092599764915222	0.9129592016238913	0.8440267375081438	0.9522989075389713	0.0	0.0	0.0	0.02631578947368421	0.0	0.075	0.986842105263158	0.925	1.0			2	38	0	1	0/2 genomes whose TRUE contamination is < 5%	1/38 genomes whose TRUE contamination is >= 5%	208.018807088426	609.2521199178233	False
set_C_clean	order_novel	4.0	checkm2	CheckM2 1.0.1	40	4	4	20282771	2000	set x dominant_accession	8.089448749999999	5.28648015	10.238912299999999	-0.8542538999999996	-4.7772087	2.932927400000001	35.397689175	25.925642575	44.377198500000006	-35.357660325	-44.377198500000006	-25.805556024999998	0.5148589198887091	0.41736393757255397	0.702969063061492	-1.8763758269559223	-3.350388336209675	-1.3613405521893704	0.0	0.0	0.0	0.5789473684210527	0.45	0.7647058823529411	0.7105263157894737	0.45	0.7368421052631579			2	38	0	22	0/2 genomes whose TRUE contamination is < 5%	22/38 genomes whose TRUE contamination is >= 5%	208.018807088426	609.2521199178233	False
set_C_clean	order_novel	4.0	cocopye	CoCoPyE 0.5.0	40	4	4	20282771	2000	set x dominant_accession	11.305576682280275	9.073642475728438	13.537510888832117	-9.039587438061597	-12.20175606930457	-5.877418806818623	28.30696733428287	21.46030102388938	35.54472235058031	-27.435554479215295	-34.992849648941146	-20.60357544531329	-0.025277919326035736	-0.5305583612737699	0.24390126789713995	-0.9849145332416878	-2.0577982676940643	-0.5462490908815545	0.5	0.5	0.5	0.13157894736842105	0.0	0.35294117647058826	0.6842105263157895	0.5735294117647058	1.0			2	38	1	5	1/2 genomes whose TRUE contamination is < 5%	5/38 genomes whose TRUE contamination is >= 5%	208.018807088426	609.2521199178233	False
set_C_clean	order_novel	4.0	deepcheck	DeepCheck	40	4	4	20282771	2000	set x dominant_accession	16.011122078924565	12.894278177246093	20.97462231638794	-15.89931743378296	-20.95256884175415	-12.80452700673828	37.66357030054361	28.142791995392827	46.321463514112	-37.66357030054361	-46.321463514112	-28.142791995392827	-0.5812236240187536	-0.7977669767152451	-0.3598988713796356	-2.175715989376412	-3.9394417592843105	-1.4969812136489904	0.0	0.0	0.0	0.7105263157894737	0.6	0.8823529411764706	0.6447368421052632	0.325	0.6578947368421053			2	38	0	27	0/2 genomes whose TRUE contamination is < 5%	27/38 genomes whose TRUE contamination is >= 5%	208.018807088426	609.2521199178233	False
set_C_clean	family_novel_or_deeper (pooled)		magicc_v5	MAGICC v5 (released, v0.3.0)	140	14	14	20311007	2000	set x dominant_accession	10.30082939285714	7.421612098392859	13.0564470775	-5.826193507142857	-10.693592693214287	-0.6727634132142909	9.670512329357143	7.871617080030357	11.567609912266072	-0.969214155071429	-5.337392419876785	3.5023574911214284	0.339533373426546	-0.008081724062646631	0.6165885989025625	0.7613436777879095	0.6624509125914033	0.8330393812239842	0.625	0.0	1.0	0.030303030303030304	0.007575757575757576	0.05426356589147287	0.6723484848484849	0.48161764705882354	0.977781862745098			8	132	5	4	5/8 genomes whose TRUE contamination is < 5%	4/132 genomes whose TRUE contamination is >= 5%	254.45690076001094	605.8274781741799	False
set_C_clean	family_novel_or_deeper (pooled)		checkm2	CheckM2 1.0.1	140	14	14	20311007	2000	set x dominant_accession	7.8753391285714285	6.882862864464287	8.790071607142856	-4.0252261	-5.867087097678571	-2.0969125876785712	36.298480085714296	32.06912962214286	40.30242958821429	-36.28397524285715	-40.29771647303571	-32.04638739000001	0.6204927862533149	0.5469157656398871	0.6847250179567711	-2.0493881864509373	-2.6393649377080006	-1.6662700487391737	0.0	0.0	0.0	0.5984848484848485	0.47013794663048397	0.7205967852257181	0.7007575757575757	0.6380597014925373	0.764931026684758			8	132	0	79	0/8 genomes whose TRUE contamination is < 5%	79/132 genomes whose TRUE contamination is >= 5%	254.45690076001094	605.8274781741799	False
set_C_clean	family_novel_or_deeper (pooled)		cocopye	CoCoPyE 0.5.0	140	14	14	20311007	2000	set x dominant_accession	14.6370438512037	12.590410657202485	16.850958140383337	-12.862593964193566	-15.410067887893614	-10.338984088238544	28.060822968852424	24.647829606375552	31.529003303804643	-27.205018365785108	-31.017220168307542	-23.4764420540249	-0.19550352022065098	-0.5620261644395774	0.060227611741670066	-1.001638407960125	-1.3984759001895717	-0.7379100935968	0.75	0.3333333333333333	1.0	0.08333333333333333	0.029850746268656716	0.1508116883116882	0.5833333333333333	0.46295605306799337	0.8005778588807781			8	132	6	11	6/8 genomes whose TRUE contamination is < 5%	11/132 genomes whose TRUE contamination is >= 5%	254.45690076001094	605.8274781741799	False
set_C_clean	family_novel_or_deeper (pooled)		deepcheck	DeepCheck	140	14	14	20311007	2000	set x dominant_accession	18.64481469403948	16.727140970874935	20.74382020916979	-18.47446728259975	-20.640421675174384	-16.5167994303605	38.42454850197237	34.19474575196047	42.419526678650456	-38.42454850197237	-42.419526678650456	-34.19474575196047	-0.6722777462239673	-1.1002126137977157	-0.39519400173206176	-2.3347705939978867	-2.9999545263030867	-1.9091884735535103	0.0	0.0	0.0	0.7803030303030303	0.6917293233082706	0.8626214434420539	0.6098484848484849	0.56666015625	0.6541353383458647			8	132	0	103	0/8 genomes whose TRUE contamination is < 5%	103/132 genomes whose TRUE contamination is >= 5%	254.45690076001094	605.8274781741799	False
set_D_clean	lineage_represented	0.0	magicc_v5	MAGICC v5 (released, v0.3.0)	640	64	64	20334031	2000	set x dominant_accession	4.5315815468750005	4.100794833710938	4.982148072421874	0.927979721875	0.14002608328125035	1.7063787675390625	5.614889231265624	5.148671757080079	6.095357390594531	-3.3310392317343753	-4.12144816699414	-2.5486042611667967	0.8007737846879731	0.7538836754820839	0.840253576009099	0.8998738538936497	0.8815584794103616	0.9160076089807896	0.10810810810810811	0.02564102564102564	0.225	0.011608623548922056	0.004934210526315789	0.019834710743801654	0.940141634171485	0.8821705541690165	0.9828003282651988			37	603	4	7	4/37 genomes whose TRUE contamination is < 5%	7/603 genomes whose TRUE contamination is >= 5%	228.16712430377848	600.9693083292135	True
