dominant_accession	canonical_assembly_key	sets	n_benchmark_genomes	gtdb_taxonomy	novelty_class	novelty_depth	deepest_represented_rank	novelty_class_suffix_stripped_sensitivity	novelty_class_vs_train_plus_val_sensitivity	phylum	phylum_in_train	phylum_n_train_genomes	class	class_in_train	class_n_train_genomes	order	order_in_train	order_n_train_genomes	family	family_in_train	family_n_train_genomes	genus	genus_in_train	genus_n_train_genomes	species	species_in_train	species_n_train_genomes
RS_GCF_011404355.1	011404355	set_A_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Escherichia	True	2769	Escherichia coli	True	2672
RS_GCF_011404895.1	011404895	set_E	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Escherichia	True	2769	Escherichia coli	True	2672
RS_GCF_011456295.1	011456295	set_E	1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__Helicobacter pylori_C	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Helicobacteraceae	True	1627	Helicobacter	True	1198	Helicobacter pylori_C	True	325
RS_GCF_011457615.1	011457615	set_A_v2	1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__Helicobacter pylori_C	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Helicobacteraceae	True	1627	Helicobacter	True	1198	Helicobacter pylori_C	True	325
RS_GCF_011462915.1	011462915	set_B_v2	1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__Helicobacter pylori_C	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Helicobacteraceae	True	1627	Helicobacter	True	1198	Helicobacter pylori_C	True	325
RS_GCF_011600855.2	011600855	set_A_v2;set_E	3	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacter fetus	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Campylobacteraceae	True	2947	Campylobacter	True	157	Campylobacter fetus	True	28
RS_GCF_011694695.1	011694695	set_E	1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus pneumoniae	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Streptococcaceae	True	4296	Streptococcus	True	4072	Streptococcus pneumoniae	True	1689
RS_GCF_012149945.1	012149945	set_A_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Escherichia	True	2769	Escherichia coli	True	2672
RS_GCF_012151035.1	012151035	set_A_v2;set_B_v2;set_E	3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	lineage_represented	0	species	lineage_represented	lineage_represented	Bacteroidota	True	8279	Bacteroidia	True	8279	Bacteroidales	True	5346	Bacteroidaceae	True	1657	Bacteroides	True	888	Bacteroides thetaiotaomicron	True	127
RS_GCF_012225445.1	012225445	set_A_v2;set_B_v2;set_E	3	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Campylobacteraceae	True	2947	Campylobacter_D	True	2555	Campylobacter_D jejuni	True	1499
RS_GCF_012272715.1	012272715	set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Moraxellaceae	True	1787	Acinetobacter	True	1648	Acinetobacter baumannii	True	1169
RS_GCF_012273375.1	012273375	set_A_v2;set_E	4	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A anthracis	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Bacillales	True	1746	Bacillaceae_G	True	593	Bacillus_A	True	590	Bacillus_A anthracis	True	108
RS_GCF_012275165.1	012275165	set_A_v2;set_B_v2;set_E	4	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus velezensis	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Bacillales	True	1746	Bacillaceae	True	1021	Bacillus	True	1007	Bacillus velezensis	True	273
RS_GCF_012317045.1	012317045	set_E	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Leifsonia;s__Leifsonia sp002105485	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Actinomycetales	True	3037	Microbacteriaceae	True	742	Leifsonia	True	13	Leifsonia sp002105485	True	1
RS_GCF_012726095.1	012726095	set_D_clean	10	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halomicrobium;s__Halomicrobium sp009617995	lineage_represented	0	species	lineage_represented	lineage_represented	Halobacteriota	True	573	Halobacteria	True	344	Halobacteriales	True	344	Haloarculaceae	True	75	Halomicrobium	True	12	Halomicrobium sp009617995	True	3
RS_GCF_012889735.1	012889735	set_A_v2	1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Campylobacteraceae	True	2947	Campylobacter_D	True	2555	Campylobacter_D jejuni	True	1499
RS_GCF_012974125.1	012974125	set_A_v2;set_B_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xylella;s__Xylella fastidiosa	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Xanthomonadales	True	754	Xanthomonadaceae	True	689	Xylella	True	38	Xylella fastidiosa	True	31
RS_GCF_013127315.1	013127315	set_A_v2	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulosimicrobium;s__Cellulosimicrobium funkei	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Actinomycetales	True	3037	Cellulomonadaceae	True	94	Cellulosimicrobium	True	19	Cellulosimicrobium funkei	True	7
RS_GCF_013177455.1	013177455	set_B_v2;set_E	2	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides marmotae	lineage_represented	0	species	lineage_represented	lineage_represented	Actinomycetota	True	9581	Actinomycetes	True	8889	Propionibacteriales	True	458	Nocardioidaceae	True	128	Nocardioides	True	90	Nocardioides marmotae	True	2
RS_GCF_013177915.1	013177915	set_D_clean	10	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix_B;s__Methanothrix_B thermoacetophila	lineage_represented	0	species	lineage_represented	lineage_represented	Halobacteriota	True	573	Methanosarcinia	True	120	Methanotrichales	True	20	Methanotrichaceae	True	20	Methanothrix_B	True	3	Methanothrix_B thermoacetophila	True	2
RS_GCF_013267195.1	013267195	set_D_clean	10	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrum salinarum	lineage_represented	0	species	lineage_represented	lineage_represented	Halobacteriota	True	573	Halobacteria	True	344	Halobacteriales	True	344	Haloferacaceae	True	147	Halorubrum	True	64	Halorubrum salinarum	True	1
RS_GCF_013318355.2	013318355	set_B_v2	1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__Agrobacterium fabrum	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Alphaproteobacteria	True	3502	Rhizobiales	True	1647	Rhizobiaceae	True	1200	Agrobacterium	True	209	Agrobacterium fabrum	True	13
RS_GCF_013328835.1	013328835	set_E	3	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus amyloliquefaciens	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Bacillales	True	1746	Bacillaceae	True	1021	Bacillus	True	1007	Bacillus amyloliquefaciens	True	14
RS_GCF_013341055.1	013341055	set_E	1	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Chlamydiaceae;g__Chlamydia;s__Chlamydia trachomatis	lineage_represented	0	species	lineage_represented	lineage_represented	Chlamydiota	True	443	Chlamydiia	True	443	Chlamydiales	True	443	Chlamydiaceae	True	403	Chlamydia	True	233	Chlamydia trachomatis	True	144
RS_GCF_013341395.1	013341395	set_A_v2;set_B_v2	2	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saprophyticus	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Staphylococcales	True	4832	Staphylococcaceae	True	4802	Staphylococcus	True	4669	Staphylococcus saprophyticus	True	57
RS_GCF_013342985.1	013342985	set_A_v2;set_B_v2	4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__PS1;f__Pseudothioglobaceae;g__Ruthia;s__Ruthia endofausta	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	PS1	True	11	Pseudothioglobaceae	True	11	Ruthia	True	3	Ruthia endofausta	True	1
RS_GCF_013372185.1	013372185	set_A_v2;set_B_v2;set_E	5	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D lari	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Campylobacteraceae	True	2947	Campylobacter_D	True	2555	Campylobacter_D lari	True	26
RS_GCF_013374155.1	013374155	set_A_v2;set_B_v2	3	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_E;s__Helicobacter_E suis	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Helicobacteraceae	True	1627	Helicobacter_E	True	41	Helicobacter_E suis	True	11
RS_GCF_013374175.1	013374175	set_A_v2	1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_E;s__Helicobacter_E suis	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Helicobacteraceae	True	1627	Helicobacter_E	True	41	Helicobacter_E suis	True	11
RS_GCF_013374215.1	013374215	set_B_v2	1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_E;s__Helicobacter_E suis	lineage_represented	0	species	lineage_represented	lineage_represented	Campylobacterota	True	4973	Campylobacteria	True	4968	Campylobacterales	True	4958	Helicobacteraceae	True	1627	Helicobacter_E	True	41	Helicobacter_E suis	True	11
RS_GCF_013374315.1	013374315	set_B_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Escherichia	True	2769	Escherichia coli	True	2672
RS_GCF_013375795.1	013375795	set_B_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Pseudomonadaceae	True	2348	Pseudomonas	True	1101	Pseudomonas aeruginosa	True	1071
RS_GCF_013375895.1	013375895	set_B_v2;set_E	3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Pseudomonadaceae	True	2348	Pseudomonas	True	1101	Pseudomonas aeruginosa	True	1071
RS_GCF_013376575.1	013376575	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Escherichia	True	2769	Escherichia coli	True	2672
RS_GCF_013423865.1	013423865	set_B_v2;set_E	3	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae	lineage_represented	0	species	lineage_represented	lineage_represented	Bacillota	True	20301	Bacilli	True	16480	Lactobacillales	True	8717	Lactobacillaceae	True	1552	Limosilactobacillus	True	147	Limosilactobacillus mucosae	True	10
RS_GCF_013425975.1	013425975	set_A_v2;set_B_v2;set_E	3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella ornithinolytica	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Klebsiella	True	3104	Klebsiella ornithinolytica	True	20
RS_GCF_013426135.1	013426135	set_E	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Serratia;s__Serratia sarumanii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Serratia	True	367	Serratia sarumanii	True	135
RS_GCF_013761165.1	013761165	set_D_clean	10	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis	lineage_represented	0	species	lineage_represented	lineage_represented	Methanobacteriota	True	265	Methanococci	True	44	Methanococcales	True	44	Methanococcaceae	True	34	Methanococcus	True	26	Methanococcus maripaludis	True	23
RS_GCF_013786205.1	013786205	set_A_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter gillenii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Citrobacter	True	277	Citrobacter gillenii	True	11
RS_GCF_013800985.1	013800985	set_A_v2;set_B_v2	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Escherichia	True	2769	Escherichia fergusonii	True	29
RS_GCF_013820465.1	013820465	set_B_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Escherichia	True	2769	Escherichia fergusonii	True	29
RS_GCF_013821695.1	013821695	set_A_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter gillenii	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Citrobacter	True	277	Citrobacter gillenii	True	11
RS_GCF_013890155.1	013890155	set_E	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Citrobacter_A	True	27	Citrobacter_A amalonaticus	True	14
RS_GCF_014109745.1	014109745	set_A_v2;set_E	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium cladoniae	lineage_represented	0	species	lineage_represented	lineage_represented	Bacteroidota	True	8279	Bacteroidia	True	8279	Sphingobacteriales	True	233	Sphingobacteriaceae	True	233	Sphingobacterium	True	86	Sphingobacterium cladoniae	True	5
RS_GCF_014109785.1	014109785	set_A_v2;set_B_v2	4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Pseudomonadales	True	4530	Pseudomonadaceae	True	2348	Pseudomonas	True	1101	Pseudomonas aeruginosa	True	1071
RS_GCF_014168815.1	014168815	set_B_v2;set_E	3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata_B	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Kluyvera	True	12	Kluyvera ascorbata_B	True	1
RS_GCF_014169295.1	014169295	set_A_v2	1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter kobei	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Enterobacter	True	1048	Enterobacter kobei	True	62
RS_GCF_014169755.1	014169755	set_A_v2;set_E	2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata_B	lineage_represented	0	species	lineage_represented	lineage_represented	Pseudomonadota	True	25960	Gammaproteobacteria	True	22452	Enterobacterales	True	14187	Enterobacteriaceae	True	12006	Kluyvera	True	12	Kluyvera ascorbata_B	True	1
