cohort	clustering_unit	grouping	stratum	n_genomes	statistic	estimate	ci95_lo	ci95_hi	design_se	design_ci95_lo	design_ci95_hi	note
S1_small_census	family	phylum	Firmicutes_C	2319	p_class_change	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	p_downgrade	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	p_upgrade	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	p_HQ_checkm2	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	p_HQ_magicc	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	HQ_downgrade_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	HQ_to_MQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	HQ_to_LQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	MQ_to_HQ_rate	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	MQ_to_LQ_rate	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	LQ_to_higher_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cont5_disagreement_rate	0.000433276	0	0.000778979				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	floor_rate	0.231997	0.02722	0.327327				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	mean_d_comp	-4.81937	-6.04386	-1.00011				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	mean_d_cont	-0.422597	-0.801572	-0.205127				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	mean_comp_checkm2	57.3153	54.6065	59.164				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	mean_comp_magicc	52.4959	51.6808	57.3947				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	mean_cont_checkm2	0.470487	0.257411	0.846985				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	mean_cont_magicc	0.0478902	0.0412375	0.0654673				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_HQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_HQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_HQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_MQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_MQ_to_MQ	1	1	1				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_MQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_LQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_LQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	slope_d_comp_per_log10Mbp	17.616	3.07002	24.8454				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Firmicutes_C	2319	slope_d_cont_per_log10Mbp	-1.16046	-6.85704	1.71758				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	p_class_change	0.0747664	0	0.388949				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	p_downgrade	0.0747664	0	0.388949				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	p_upgrade	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	p_HQ_checkm2	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	p_HQ_magicc	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	HQ_downgrade_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	HQ_to_MQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	HQ_to_LQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	MQ_to_HQ_rate	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	MQ_to_LQ_rate	0.0747664	0	0.388949				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	LQ_to_higher_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cont5_disagreement_rate	0.104265	0	0.537073				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	floor_rate	0.102804	0.0389963	0.423171				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	mean_d_comp	-5.3388	-6.71867	-4.2073				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	mean_d_cont	1.18746	-0.655674	8.85439				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	mean_comp_checkm2	58.0171	55.5894	58.8584				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	mean_comp_magicc	52.6783	51.2369	53.0712				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	mean_cont_checkm2	0.718318	0.328408	0.82179				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	mean_cont_magicc	1.90578	0.101049	9.42445				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_HQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_HQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_HQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_MQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_MQ_to_MQ	0.925234	0.611051	1				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_MQ_to_LQ	0.0747664	0	0.388949				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_LQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_LQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	slope_d_comp_per_log10Mbp	-15.2719	-29.1505	-1.28616				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Halobacteriota	214	slope_d_cont_per_log10Mbp	-11.4347	-30.8585	21.2371				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	p_class_change	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	p_downgrade	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	p_upgrade	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	p_HQ_checkm2	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	p_HQ_magicc	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	HQ_downgrade_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	HQ_to_MQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	HQ_to_LQ_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	MQ_to_HQ_rate	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	MQ_to_LQ_rate	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	LQ_to_higher_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cont5_disagreement_rate	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	floor_rate	0.0160643	0	0.2				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	mean_d_comp	-2.01941	-2.02656	-1.0556				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	mean_d_cont	-0.0589924	-0.0701714	0.19619				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	mean_comp_checkm2	56.1731	53.689	62.04				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	mean_comp_magicc	54.1537	51.7432	60.9844				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	mean_cont_checkm2	0.270964	0.021	0.282437				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	mean_cont_magicc	0.211971	0.0898	0.21719				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_HQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_HQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_HQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_MQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_MQ_to_MQ	1	1	1				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_MQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_LQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_LQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	slope_d_comp_per_log10Mbp	-1.10958	-2.08618	14.9492				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Methanobacteriota	249	slope_d_cont_per_log10Mbp	0.175965	0.0335703	2.55069				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	p_class_change	0.227273	0.112061	0.262017				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	p_downgrade	0.227273	0.112061	0.262017				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	p_upgrade	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	p_HQ_checkm2	0.133333	0.0350847	0.175648				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	p_HQ_magicc	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	HQ_downgrade_rate	1	1	1				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	HQ_to_MQ_rate	0.75	0.666667	1				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	HQ_to_LQ_rate	0.25	0	0.333333				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	MQ_to_HQ_rate	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	MQ_to_LQ_rate	0.108392	0.0542583	0.173231				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	LQ_to_higher_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cont5_disagreement_rate	0.345277	0.130424	0.424604				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	floor_rate	0.160606	0.0473653	0.209884				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	mean_d_comp	-20.1707	-22.7208	-13.6664				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	mean_d_cont	3.55523	1.14437	4.15809				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	mean_comp_checkm2	74.1506	70.1806	75.6066				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	mean_comp_magicc	53.9799	52.7081	57.2407				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	mean_cont_checkm2	1.21448	0.679745	1.40641				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	mean_cont_magicc	4.76971	1.87483	5.505				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_HQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_HQ_to_MQ	0.1	0.0291953	0.128519				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_HQ_to_LQ	0.0333333	0	0.0486738				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_MQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_MQ_to_MQ	0.772727	0.737983	0.887939				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_MQ_to_LQ	0.0939394	0.050163	0.16327				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_LQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_LQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	slope_d_comp_per_log10Mbp	-47.2095	-72.3247	1.56621				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Micrarchaeota	330	slope_d_cont_per_log10Mbp	11.2016	-2.85545	17.8887				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	p_class_change	0.35589	0.295122	0.42347				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	p_downgrade	0.342105	0.285502	0.417299				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	p_upgrade	0.0137845	0.00165717	0.0189642				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	p_HQ_checkm2	0.182331	0.119839	0.325249				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	p_HQ_magicc	0.0482456	0.0137378	0.141965				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	HQ_downgrade_rate	0.810997	0.576211	0.974078				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	HQ_to_MQ_rate	0.553265	0.406319	0.697935				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	HQ_to_LQ_rate	0.257732	0.150598	0.358804				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	MQ_to_HQ_rate	0.0168582	0.00220506	0.0232165				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	MQ_to_LQ_rate	0.237548	0.148751	0.278579				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	LQ_to_higher_rate	nan	nan	nan				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cont5_disagreement_rate	0.390047	0.262586	0.455057				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	floor_rate	0.0676692	0.0450579	0.125578				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	mean_d_comp	-15.9489	-19.3242	-13.5758				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	mean_d_cont	5.12418	3.28359	6.14998				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	mean_comp_checkm2	78.7884	77.4669	81.6067				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	mean_comp_magicc	62.8395	60.0476	66.8422				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	mean_cont_checkm2	1.38944	1.25504	1.55702				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	mean_cont_magicc	6.51362	4.66179	7.53664				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_HQ_to_HQ	0.0344612	0.0035061	0.128176				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_HQ_to_MQ	0.100877	0.0705446	0.177548				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_HQ_to_LQ	0.0469925	0.0332969	0.0810451				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_MQ_to_HQ	0.0137845	0.00165717	0.0189642				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_MQ_to_MQ	0.609649	0.515921	0.659458				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_MQ_to_LQ	0.194236	0.10704	0.233071				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_LQ_to_HQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_LQ_to_MQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	slope_d_comp_per_log10Mbp	11.3115	-8.97276	19.9192				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Nanoarchaeota	1596	slope_d_cont_per_log10Mbp	24.9562	15.6585	30.5503				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	p_class_change	0.300606	0.257163	0.358354				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	p_downgrade	0.265892	0.217777	0.33235				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	p_upgrade	0.0347145	0.0252842	0.0436178				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	p_HQ_checkm2	0.368823	0.337342	0.405146				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	p_HQ_magicc	0.179939	0.132004	0.224095				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	HQ_downgrade_rate	0.60611	0.512362	0.718263				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	HQ_to_MQ_rate	0.486642	0.415482	0.575338				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	HQ_to_LQ_rate	0.119468	0.0867008	0.161783				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	MQ_to_HQ_rate	0.0548483	0.0407502	0.0683675				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	MQ_to_LQ_rate	0.067099	0.049217	0.0924139				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	LQ_to_higher_rate	1	1	1				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cont5_disagreement_rate	0.178361	0.136043	0.238776				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	floor_rate	0.019808	0.0144867	0.0271758				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	floor_rate_exact50	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	mean_d_comp	-8.17217	-10.5346	-6.35438				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	mean_d_cont	1.56167	1.00316	2.33084				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	mean_comp_checkm2	81.8027	80.826	82.9142				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	mean_comp_magicc	73.6305	71.5349	75.401				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	mean_cont_checkm2	1.44539	1.32615	1.5994				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	mean_cont_magicc	3.00706	2.49151	3.71788				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_HQ_to_HQ	0.145275	0.105294	0.182545				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_HQ_to_MQ	0.179485	0.147833	0.219579				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_HQ_to_LQ	0.0440627	0.0312106	0.0623133				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_MQ_to_HQ	0.0346134	0.0251519	0.0435191				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_MQ_to_MQ	0.554118	0.515182	0.588841				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_MQ_to_LQ	0.0423446	0.0320666	0.057567				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_LQ_to_HQ	5.05306e-05	0	0.000167486				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_LQ_to_MQ	5.05306e-05	0	0.000185076				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	cell_LQ_to_LQ	0	0	0				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	slope_d_comp_per_log10Mbp	11.7971	2.97082	19.7899				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Patescibacteria	19790	slope_d_cont_per_log10Mbp	8.89067	5.1636	12.76				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Proteobacteria	4959	p_class_change	0.116959	0.0423769	0.188453				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Proteobacteria	4959	p_downgrade	0.0905424	0.0384217	0.147987				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Proteobacteria	4959	p_upgrade	0.0264166	0.00103083	0.060345				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Proteobacteria	4959	p_HQ_checkm2	0.0955838	0.00996027	0.218935				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Proteobacteria	4959	p_HQ_magicc	0.0830813	0.00271728	0.200214				census of frame MAGs <1 Mbp; 1310 family clusters
S1_small_census	family	phylum	Proteobacteria	4959	HQ_downgrade_rate	0.405063	0.342926	0.956522				census of frame MAGs <1 Mbp; 1310 family clusters
