set	set_label	status	tier	tool	tool_label	tool_role	metric	n	n_clusters	true_value_variance	true_value_constant	true_value_min	true_value_max	mae	mae_ci_lo	mae_ci_hi	rmse	rmse_ci_lo	rmse_ci_hi	bias	bias_ci_lo	bias_ci_hi	r2	r2_ci_lo	r2_ci_hi	r2_pearson_sq	r2_pearson_sq_ci_lo	r2_pearson_sq_ci_hi	r2_omitted_reason
set_D_clean	set_D_clean	secondary_truth_restriction	secondary_35pct	deepcheck	DeepCheck	competitor	completeness	362	99	245.07790075292024	False	50.260933	100.0	5.846111714849819	5.229464893694155	6.58186084976935	7.881837848427737	6.940993091378496	8.887503024191226	0.8176214027531246	-0.34661526989313574	1.8942847095790367	0.7465158315863869	0.6718732968738651	0.8053221138503508	0.7509988033090585	0.6885226611765446	0.8104496203427818	
set_D_clean	set_D_clean	secondary_truth_restriction	secondary_35pct	deepcheck	DeepCheck	competitor	contamination	362	99	101.435592984151	False	0.062248	34.873506	14.470776075485919	13.503472092009453	15.404173897012146	17.14480448713007	16.248804601953644	18.000911303743308	-14.382776857951386	-15.315292099092208	-13.408736882210489	-1.8978419926804517	-2.271123078488939	-1.58549272383617	0.16154172588749655	0.10297663576856139	0.22096489971332064	
set_E	set_E	secondary_truth_restriction	secondary_35pct	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	477	427	251.9170284613024	False	50.22356510628079	100.0	3.106831468262589	2.7246607661578905	3.5410926494187005	5.303751347571359	4.560661551290638	6.066513595734018	0.40476826431009433	-0.08530156480278198	0.8851712177840506	0.8883371301706741	0.8515318784204201	0.9177855293765439	0.888995466273155	0.8527483136484523	0.9191270623209941	
set_E	set_E	secondary_truth_restriction	secondary_35pct	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	477	427	129.12062308644607	False	0.0	34.96264865915186	2.2051825799161575	1.8770911870577214	2.552918741491902	4.279538333999864	3.500150560971577	5.103300572835284	0.23752826710767708	-0.1602240861189496	0.640167058769824	0.8581601612941967	0.7984197464438227	0.9034113949006805	0.8724214624876393	0.8321593904511668	0.9093653717132364	
set_E	set_E	secondary_truth_restriction	secondary_35pct	checkm2	CheckM2 1.0.1	competitor	completeness	477	427	251.9170284613024	False	50.22356510628079	100.0	4.8937744309286435	4.358402158550675	5.447530705794077	7.766542124534721	6.963881561146998	8.580535169315308	3.923980845022882	3.3394888932446456	4.5126894138459015	0.7605593518604159	0.7048833371570764	0.8094622885176449	0.8225566449561559	0.7856097507079302	0.8581652881003191	
set_E	set_E	secondary_truth_restriction	secondary_35pct	checkm2	CheckM2 1.0.1	competitor	contamination	477	427	129.12062308644607	False	0.0	34.96264865915186	4.287028650087723	3.7531849949844047	4.833202057068223	7.345008371039154	6.595217860669689	8.091353885501343	-3.372363552172197	-3.9707479650422712	-2.807760384686722	0.5821802382837298	0.5002208244670854	0.6525050556079132	0.6739415180045211	0.6130717712733341	0.7348619593418813	
set_E	set_E	secondary_truth_restriction	secondary_35pct	cocopye	CoCoPyE 0.5.0	competitor	completeness	477	427	251.9170284613024	False	50.22356510628079	100.0	3.489987919167322	3.1259566433622887	3.880183052335981	5.532984758976864	4.879508375182428	6.248580837867403	0.6641378726934853	0.17064400043709368	1.152541014813158	0.8784761771363425	0.8452836766080356	0.9070810928783424	0.8811771266318289	0.8506842878156202	0.9086717756270545	
set_E	set_E	secondary_truth_restriction	secondary_35pct	cocopye	CoCoPyE 0.5.0	competitor	contamination	477	427	129.12062308644607	False	0.0	34.96264865915186	3.0644641926628453	2.588370306795944	3.5959926817168912	6.397715261374434	4.97020128534729	7.866964920277048	0.38111692568689076	-0.16998576455409473	0.9801263498858728	0.6830036938543872	0.5194848019399498	0.8077423226201647	0.7333394489614709	0.6337915499859573	0.824316458048548	
set_E	set_E	secondary_truth_restriction	secondary_35pct	deepcheck	DeepCheck	competitor	completeness	477	427	251.9170284613024	False	50.22356510628079	100.0	5.81367500021384	5.306595823807758	6.353294135025447	8.16329821945795	7.426169235750995	8.931755226834719	3.9324026070374676	3.2970079754120762	4.6130969760226765	0.7354706895884096	0.6792896176357077	0.7837747568190786	0.7980125277534343	0.7543709569694798	0.8370168643629053	
set_E	set_E	secondary_truth_restriction	secondary_35pct	deepcheck	DeepCheck	competitor	contamination	477	427	129.12062308644607	False	0.0	34.96264865915186	5.994676835744444	5.350957745824751	6.630656367082824	9.477917364069821	8.686560808780786	10.209047361435767	-5.541060405798146	-6.190613206972978	-4.865320523334089	0.3042868334054232	0.2153620881562564	0.38976564646996464	0.6065982320979973	0.5299319758935096	0.6823456832739747	
POOLED_sample_weighted	POOLED_sample_weighted	secondary_truth_restriction	secondary_35pct	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	2651	1385	292.7382906378294	False	50.07295870786195	100.0	3.217521794784859	2.9202541533418973	3.5191229236260555	6.047670351025541	5.473886522993361	6.59681528674386	-0.7081834337181478	-1.0785917782606858	-0.35996063583847215	0.8750613847099268	0.8501408628860483	0.8984440998367154	0.8776698510168559	0.8553050330376571	0.8995061802893654	
POOLED_sample_weighted	POOLED_sample_weighted	secondary_truth_restriction	secondary_35pct	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	2651	1385	121.87010919758211	False	0.0	34.96264865915186	2.544634400463596	2.263375250548871	2.8514686130940614	5.211250764241762	4.579126614907486	5.851896308463761	0.8261318239869725	0.5085588003284117	1.1748303936501538	0.7771632871536875	0.7218872531221759	0.8256398301218955	0.8167658791679198	0.7850103447947432	0.8478179891458834	
POOLED_sample_weighted	POOLED_sample_weighted	secondary_truth_restriction	secondary_35pct	checkm2	CheckM2 1.0.1	competitor	completeness	2651	1385	292.7382906378294	False	50.07295870786195	100.0	3.469080636184372	3.282434045635039	3.680506967111877	5.820111794373976	5.5218326033029825	6.155886213495223	1.4159681879340587	1.1620376057881283	1.6641674161083628	0.8842867421777802	0.8696441695891283	0.8966688828933828	0.8911365490622163	0.8774266231784779	0.9027070037277889	
POOLED_sample_weighted	POOLED_sample_weighted	secondary_truth_restriction	secondary_35pct	checkm2	CheckM2 1.0.1	competitor	contamination	2651	1385	121.87010919758211	False	0.0	34.96264865915186	5.688530150541951	5.248781995519967	6.119677533831252	9.97929868583002	9.465722997177645	10.464305446196986	-5.12179000638334	-5.578074046813146	-4.65424028645772	0.18284800992871708	0.12311454018283188	0.24017504308620882	0.4076914137873804	0.37560925092773667	0.4405361439353795	
POOLED_sample_weighted	POOLED_sample_weighted	secondary_truth_restriction	secondary_35pct	cocopye	CoCoPyE 0.5.0	competitor	completeness	2651	1385	292.7382906378294	False	50.07295870786195	100.0	5.147127357191505	4.725179521208177	5.601594866396331	8.735462981681316	8.08576528032695	9.392989118888618	-2.263264315233457	-2.820650378610979	-1.7611379599288572	0.7393292372580944	0.6950003038901249	0.7764584272035795	0.7724721925193966	0.743002646113268	0.7996635098317821	
POOLED_sample_weighted	POOLED_sample_weighted	secondary_truth_restriction	secondary_35pct	cocopye	CoCoPyE 0.5.0	competitor	contamination	2651	1385	121.87010919758211	False	0.0	34.96264865915186	3.5733699492655355	3.2559065348562566	3.9168679024100577	7.172006482817177	6.541626101041107	7.8164522963460685	-1.1807872657325178	-1.5303413992320876	-0.820997590436882	0.5779303282138017	0.4996841929903369	0.6445613780358198	0.604621430998647	0.5450723446894189	0.6618753275504107	
POOLED_sample_weighted	POOLED_sample_weighted	secondary_truth_restriction	secondary_35pct	deepcheck	DeepCheck	competitor	completeness	2651	1385	292.7382906378294	False	50.07295870786195	100.0	5.885558681727232	5.531387788414034	6.274044803706686	8.93979933556391	8.41949827118789	9.482468086498303	-0.7576765243492997	-1.3088422420597199	-0.24640838583085434	0.7269916006340813	0.689881213650423	0.7590776736108452	0.7423443198074912	0.7135619537800468	0.7680501405675708	
POOLED_sample_weighted	POOLED_sample_weighted	secondary_truth_restriction	secondary_35pct	deepcheck	DeepCheck	competitor	contamination	2651	1385	121.87010919758211	False	0.0	34.96264865915186	6.8326781074100715	6.381775642913414	7.304128513564952	11.328033769587481	10.82811565531722	11.819103121891677	-6.4282236561897665	-6.916617999833661	-5.9501308321922455	-0.052959991008691754	-0.11398238879178808	0.006127718957556385	0.3452341487741137	0.3067599882469489	0.38491940908622524	
