genome_id	status	bytes
spire_mag_00897256	ok	714370
spire_mag_01410382	ok	560262
spire_mag_00630607	ok	573149
spire_mag_02995509	ok	534699
spire_mag_00987058	ok	579370
spire_mag_00195545	HTTP404	0
spire_mag_00422328	ok	660109
spire_mag_01189996	ok	756261
spire_mag_00383193	ok	673757
spire_mag_00339549	ok	1200220
spire_mag_01186286	ok	557414
spire_mag_02240192	ok	553971
spire_mag_02896495	ok	755129
spire_mag_02921231	ok	349410
spire_mag_01965218	ok	484905
spire_mag_01443977	ok	766634
spire_mag_00033816	ok	1070978
spire_mag_00376269	ok	1503813
spire_mag_00208345	HTTP404	0
spire_mag_02968763	ok	1395205
spire_mag_00055429	ok	942580
spire_mag_00782784	ok	1392510
spire_mag_00893916	ok	799516
spire_mag_01599462	ok	1026942
spire_mag_02338012	ok	374596
spire_mag_02544826	ok	629307
spire_mag_00547712	ok	329220
spire_mag_00145740	ok	803687
spire_mag_00680166	ok	1025773
spire_mag_02806825	HTTP404	0
spire_mag_01765631	ok	1386139
spire_mag_02896989	ok	510401
spire_mag_01156636	ok	841797
spire_mag_00749432	ok	621945
spire_mag_01258577	ok	462788
spire_mag_00572489	ok	408067
spire_mag_01659342	ok	644145
spire_mag_00394610	ok	639634
spire_mag_01097712	ok	605373
spire_mag_02653098	ok	588587
spire_mag_02494158	ok	808096
spire_mag_01059077	ok	650485
spire_mag_01326758	ok	691221
spire_mag_01253434	ok	581349
spire_mag_02974349	ok	533999
spire_mag_02613421	ok	1339501
spire_mag_00483648	HTTP404	0
spire_mag_02443163	ok	573239
spire_mag_02211773	ok	868027
spire_mag_02485417	ok	614775
spire_mag_01320495	ok	581774
spire_mag_01230979	ok	478954
spire_mag_00123223	ok	390386
spire_mag_02632775	ok	609113
spire_mag_01471823	ok	755980
spire_mag_02503984	ok	619901
spire_mag_01352603	ok	565119
spire_mag_01430373	ok	834552
spire_mag_02803959	ok	594657
spire_mag_02211597	ok	328019
spire_mag_01830479	ok	965273
spire_mag_01370435	ok	976449
spire_mag_01767482	ok	706167
spire_mag_00548417	ok	1302900
spire_mag_02683899	ok	1077439
spire_mag_00753907	ok	599243
spire_mag_00932866	ok	789634
spire_mag_02096860	ok	528000
spire_mag_01043705	ok	896375
spire_mag_01514597	ok	652617
spire_mag_00811895	ok	436077
spire_mag_01043349	ok	765582
spire_mag_02600084	ok	684882
spire_mag_00207102	HTTP404	0
spire_mag_00517460	ok	804810
spire_mag_02006083	ok	971260
spire_mag_00484090	HTTP404	0
spire_mag_02806578	ok	609367
spire_mag_00832584	ok	448713
spire_mag_01754883	ok	1358608
spire_mag_00486543	ok	1271488
spire_mag_01656877	ok	633915
spire_mag_01579404	ok	418492
spire_mag_01304871	ok	539954
spire_mag_02563982	ok	877478
spire_mag_00450710	HTTP404	0
spire_mag_01072020	ok	502050
spire_mag_01637108	ok	638752
spire_mag_00970060	ok	518447
spire_mag_00226037	ok	397107
spire_mag_01879901	ok	602166
spire_mag_01802935	ok	843421
spire_mag_01529816	ok	505934
spire_mag_01137796	ok	496360
spire_mag_03016795	ok	450278
spire_mag_00753011	ok	999942
spire_mag_00594078	ok	585346
spire_mag_02663498	ok	578122
spire_mag_00198250	HTTP404	0
spire_mag_01566952	ok	755042
spire_mag_00881645	ok	606143
spire_mag_01804636	ok	533047
spire_mag_00432056	ok	1358622
spire_mag_02969273	ok	733336
spire_mag_01015610	ok	984315
spire_mag_01985891	ok	897096
spire_mag_01413142	ok	643015
spire_mag_00198401	HTTP404	0
spire_mag_00215940	HTTP404	0
spire_mag_02931981	ok	561507
spire_mag_01064097	ok	625812
spire_mag_01250743	ok	502470
spire_mag_01352304	ok	913994
spire_mag_00111032	ok	1376067
spire_mag_02359031	ok	567623
spire_mag_01800875	ok	998608
spire_mag_01164833	ok	1134965
spire_mag_00683757	ok	670674
spire_mag_01495620	ok	741758
spire_mag_01772589	ok	568317
spire_mag_02429338	ok	380850
spire_mag_00781667	ok	650340
spire_mag_02926774	ok	416754
spire_mag_00190339	ok	673259
spire_mag_01478515	ok	496353
spire_mag_00539061	ok	1009955
spire_mag_01956496	ok	667850
spire_mag_02705218	ok	620776
spire_mag_02531205	ok	432331
spire_mag_02001768	ok	734663
spire_mag_00632505	ok	548279
spire_mag_02840341	ok	645517
spire_mag_01935580	ok	429002
spire_mag_01726498	ok	664496
spire_mag_02190559	ok	631340
spire_mag_02832282	ok	792956
spire_mag_01816923	ok	1025147
spire_mag_02425671	HTTP404	0
spire_mag_01979082	ok	601713
spire_mag_00814388	ok	651059
spire_mag_00954524	ok	542490
spire_mag_00472081	HTTP404	0
spire_mag_02785924	ok	390167
spire_mag_01830123	ok	343791
spire_mag_00294500	ok	807869
spire_mag_01885772	ok	1429656
spire_mag_00776576	ok	510614
spire_mag_00553131	ok	819677
spire_mag_01780504	ok	2884252
spire_mag_02006195	ok	610256
spire_mag_00829725	ok	1064027
spire_mag_01027969	ok	544138
spire_mag_00984923	ok	662179
spire_mag_01301858	ok	464301
spire_mag_01768746	ok	806923
spire_mag_00577410	ok	627900
spire_mag_00178653	ok	880042
spire_mag_02168300	ok	1124232
spire_mag_00062046	ok	318380
spire_mag_00300560	ok	590514
spire_mag_00341932	ok	759859
spire_mag_00291180	ok	680724
spire_mag_00434238	ok	936636
spire_mag_02611592	ok	709648
spire_mag_00845430	ok	526685
spire_mag_01066969	ok	709035
spire_mag_02171035	ok	1200371
spire_mag_02550362	ok	642033
spire_mag_01195287	ok	1427811
spire_mag_00988574	ok	669878
spire_mag_00358786	ok	565159
spire_mag_02825399	ok	734338
spire_mag_02773144	ok	516340
spire_mag_00792541	ok	631195
spire_mag_02347803	ok	662449
spire_mag_00051230	ok	723482
spire_mag_01248895	ok	810699
spire_mag_02185082	ok	1062729
spire_mag_01777049	ok	1319289
spire_mag_00221486	ok	637959
spire_mag_01147727	ok	675178
spire_mag_01928706	ok	513828
spire_mag_01736512	ok	982386
spire_mag_02619974	ok	566129
spire_mag_02069207	ok	763130
spire_mag_00301228	ok	379290
spire_mag_01034297	ok	600379
spire_mag_02257783	ok	1431553
spire_mag_02811753	ok	546251
spire_mag_02102981	ok	1175166
spire_mag_00917979	ok	1375050
spire_mag_00947787	ok	874876
spire_mag_01350797	ok	410056
spire_mag_00255136	ok	776789
spire_mag_02254784	ok	974619
spire_mag_01000258	ok	715796
spire_mag_00366361	ok	470716
spire_mag_02915051	ok	576250
spire_mag_01667275	ok	1537017
spire_mag_00803650	ok	857351
spire_mag_00966994	ok	1953284
spire_mag_00774984	ok	646351
spire_mag_01517903	ok	633846
spire_mag_00706839	ok	595864
spire_mag_00954981	ok	386003
spire_mag_01245784	ok	727333
spire_mag_00536292	ok	430031
spire_mag_00317349	ok	796878
spire_mag_00384283	ok	390496
spire_mag_00385119	ok	552560
spire_mag_00630910	ok	772774
spire_mag_02351586	ok	331084
spire_mag_00653017	ok	477896
spire_mag_02636153	ok	526478
spire_mag_02911363	ok	555073
spire_mag_01475896	ok	383212
spire_mag_00564029	ok	1122935
spire_mag_01200381	ok	1195636
spire_mag_01967478	ok	696167
spire_mag_02777673	ok	1088120
spire_mag_01444525	ok	1129907
spire_mag_02446037	ok	444951
spire_mag_00954706	ok	584323
spire_mag_01032308	ok	380810
spire_mag_01393126	ok	1362394
spire_mag_02882102	ok	699779
spire_mag_02097095	ok	505705
spire_mag_00508561	ok	409570
spire_mag_01377709	ok	516569
spire_mag_00413009	ok	1038757
spire_mag_02896876	ok	605140
spire_mag_01037123	ok	839062
spire_mag_02785083	ok	404192
spire_mag_01364696	ok	878991
spire_mag_01829421	ok	836536
spire_mag_00969684	ok	542698
spire_mag_02375308	ok	409722
spire_mag_01497189	ok	611553
spire_mag_00593731	ok	654337
spire_mag_00435875	ok	802653
spire_mag_00098674	ok	1280958
spire_mag_01949416	ok	474046
spire_mag_00538320	ok	933014
spire_mag_02779613	ok	806335
spire_mag_01368156	ok	445533
spire_mag_00058425	ok	1856686
spire_mag_00238868	ok	506386
spire_mag_02033905	ok	1140558
spire_mag_02487270	ok	500172
spire_mag_02904103	ok	905133
spire_mag_00374640	ok	1569739
spire_mag_01680552	ok	1226390
spire_mag_01930736	ok	616099
spire_mag_00063183	ok	657238
spire_mag_01156888	ok	756288
spire_mag_02977832	ok	462873
spire_mag_01678449	ok	1710982
spire_mag_01804144	ok	514395
spire_mag_00398225	ok	464707
spire_mag_02766271	ok	314860
spire_mag_01628504	ok	1462313
spire_mag_01073710	ok	537545
spire_mag_02009032	ok	1305269
spire_mag_02542557	ok	532116
spire_mag_00063303	ok	1156780
spire_mag_00067179	ok	834126
spire_mag_00577378	ok	510711
spire_mag_01321789	ok	694561
spire_mag_01032818	ok	934953
spire_mag_00440248	ok	326060
spire_mag_01588807	ok	672398
spire_mag_01401738	ok	552012
spire_mag_00306516	ok	655096
spire_mag_00830756	ok	931827
spire_mag_00931402	ok	671170
spire_mag_01504610	ok	714214
spire_mag_02238678	ok	466813
spire_mag_01036826	ok	675209
spire_mag_00255100	ok	569620
spire_mag_02988042	ok	1158284
spire_mag_00706554	ok	557028
spire_mag_02400634	ok	428012
spire_mag_00647535	ok	526274
spire_mag_01374973	ok	836844
spire_mag_00538806	ok	522436
spire_mag_02861253	ok	572324
spire_mag_02176448	ok	378319
spire_mag_01133488	ok	661057
spire_mag_02186182	ok	1034482
spire_mag_01272519	ok	586454
spire_mag_01938255	ok	307457
spire_mag_00453792	HTTP404	0
spire_mag_00476621	HTTP404	0
spire_mag_00214217	HTTP404	0
spire_mag_00428760	ok	509789
spire_mag_01802907	ok	441775
spire_mag_02709271	ok	1535716
spire_mag_00836579	ok	566211
spire_mag_01467358	ok	510870
spire_mag_01652767	ok	445693
spire_mag_00854424	ok	859412
spire_mag_02269459	ok	594780
spire_mag_00322484	ok	579330
spire_mag_00052476	ok	378278
spire_mag_02737717	ok	586408
spire_mag_02407598	ok	692470
spire_mag_01945814	ok	1709816
spire_mag_02698745	ok	493052
spire_mag_00694036	ok	1564386
spire_mag_01648273	ok	709040
spire_mag_01988298	ok	935265
spire_mag_02890852	ok	822526
spire_mag_01217419	ok	503776
spire_mag_02273943	ok	317079
spire_mag_01294425	ok	426521
spire_mag_01601134	ok	575934
spire_mag_01690400	ok	961883
spire_mag_01745792	ok	877469
spire_mag_00866995	ok	482061
spire_mag_01406341	ok	867303
spire_mag_00324953	ok	611710
spire_mag_01924477	ok	724583
spire_mag_01880584	ok	923191
spire_mag_00597411	ok	400107
spire_mag_01025450	ok	332261
spire_mag_01287836	ok	1365052
spire_mag_01378753	ok	1290860
spire_mag_02818873	HTTP404	0
spire_mag_00800511	ok	366978
spire_mag_00741999	ok	691448
spire_mag_01828167	ok	1159336
spire_mag_00222949	ok	540426
spire_mag_02911159	ok	572627
spire_mag_01775799	ok	803142
spire_mag_00765444	ok	1340429
spire_mag_03023166	ok	468622
spire_mag_01993322	ok	553360
spire_mag_00105177	ok	613419
spire_mag_02582843	ok	369821
spire_mag_02363187	ok	731837
spire_mag_01041000	ok	435211
spire_mag_01325670	ok	1247722
spire_mag_00557567	ok	1116936
spire_mag_01567744	ok	547863
spire_mag_02091386	ok	423219
spire_mag_00219788	ok	520967
spire_mag_01307100	ok	357101
spire_mag_01061829	ok	452736
spire_mag_02574970	ok	1015571
spire_mag_01959230	ok	976619
spire_mag_02661874	ok	548190
spire_mag_00583002	ok	475344
spire_mag_02849988	ok	933053
spire_mag_01181557	ok	584482
spire_mag_02623654	ok	658918
spire_mag_02468830	ok	529470
spire_mag_02198677	ok	856061
spire_mag_02818902	ok	661591
spire_mag_01200183	ok	1387814
spire_mag_00703787	ok	366689
spire_mag_01217473	ok	617766
spire_mag_00665060	ok	467726
spire_mag_01889528	ok	1974126
spire_mag_01940817	ok	373894
spire_mag_02830511	ok	410653
spire_mag_01936985	ok	503791
spire_mag_01466168	ok	621844
spire_mag_01543804	ok	794021
spire_mag_00306518	ok	1185985
spire_mag_00883663	ok	462935
spire_mag_02469668	ok	532409
spire_mag_02887603	ok	1065926
spire_mag_02827787	ok	554483
spire_mag_01876488	ok	701353
spire_mag_01097397	ok	457914
spire_mag_00995202	ok	503349
spire_mag_02524123	ok	663097
spire_mag_00597508	ok	663432
spire_mag_02060571	ok	594937
spire_mag_01029020	ok	404210
spire_mag_01619482	ok	1154664
spire_mag_02190551	ok	898585
spire_mag_02922918	ok	685263
spire_mag_01790365	ok	551527
spire_mag_02161515	ok	515396
spire_mag_02966238	ok	583973
spire_mag_00708781	ok	555269
spire_mag_00067690	ok	877544
spire_mag_01492703	ok	626670
spire_mag_01996594	ok	543944
spire_mag_01256526	ok	823311
spire_mag_00784273	ok	431959
spire_mag_00054694	ok	415923
spire_mag_02266593	ok	858753
spire_mag_01190515	ok	829310
spire_mag_02782103	ok	761308
spire_mag_00626413	ok	632243
spire_mag_02478539	ok	890924
spire_mag_02167106	ok	719271
spire_mag_01071203	ok	835349
spire_mag_01188206	ok	660529
spire_mag_01933984	ok	661956
spire_mag_01851770	ok	1429151
spire_mag_01243194	ok	640895
spire_mag_01722195	ok	668583
spire_mag_02237882	ok	1236340
spire_mag_02694733	ok	921155
spire_mag_01593191	ok	1073406
spire_mag_02099284	ok	694370
spire_mag_00633109	ok	869378
spire_mag_00965838	ok	1427166
spire_mag_00070319	ok	762537
spire_mag_02921107	ok	582232
spire_mag_00781936	ok	848362
spire_mag_02890300	ok	491085
spire_mag_01401584	ok	866097
spire_mag_01033617	ok	501499
spire_mag_02441748	ok	560101
spire_mag_00269229	ok	434171
spire_mag_00664756	ok	325534
spire_mag_02351099	ok	345747
spire_mag_01598018	ok	937166
spire_mag_02906873	ok	670097
spire_mag_02020124	ok	1537137
spire_mag_00211938	HTTP404	0
spire_mag_00369908	ok	1293408
spire_mag_01031647	ok	333248
spire_mag_02395216	ok	434608
spire_mag_01778678	ok	925981
spire_mag_01691030	ok	1012335
spire_mag_01792470	ok	328484
spire_mag_00953009	ok	375114
spire_mag_01204808	ok	508115
spire_mag_00716679	ok	958743
spire_mag_01935557	ok	525637
spire_mag_00141758	ok	1256172
spire_mag_00334955	ok	1072509
spire_mag_01441661	ok	770788
spire_mag_00279177	ok	601343
spire_mag_00320126	ok	541539
spire_mag_01629834	ok	719582
spire_mag_00303572	ok	404411
spire_mag_00345821	ok	1199561
spire_mag_01246066	ok	355763
spire_mag_01283493	ok	1265351
spire_mag_00961025	ok	685140
spire_mag_00512404	ok	741402
spire_mag_01271991	ok	903900
spire_mag_01397394	ok	874068
spire_mag_00546517	ok	1418613
spire_mag_01643876	ok	618566
spire_mag_02965765	ok	1409531
spire_mag_01883677	ok	348675
spire_mag_01595893	ok	554557
spire_mag_02281932	ok	398053
spire_mag_02637266	ok	588605
spire_mag_01310017	ok	1363665
spire_mag_02230936	ok	525467
spire_mag_00014473	ok	764999
spire_mag_00629476	ok	599789
spire_mag_01189899	ok	1274771
spire_mag_00397942	ok	448404
spire_mag_00715160	ok	530536
spire_mag_00905858	ok	959296
spire_mag_01711611	ok	535825
spire_mag_01253962	ok	407641
spire_mag_02009942	ok	1590810
spire_mag_01995848	ok	616599
spire_mag_02549241	ok	392445
spire_mag_00946949	ok	535598
spire_mag_01321112	ok	575046
spire_mag_00131521	ok	1470476
spire_mag_00565708	ok	568403
spire_mag_01906042	ok	1637651
spire_mag_01119038	ok	459339
spire_mag_01079687	ok	661428
spire_mag_00662714	ok	340629
spire_mag_01237822	ok	589640
spire_mag_00994430	ok	450187
spire_mag_01320629	ok	560212
spire_mag_00304655	ok	964828
spire_mag_00117839	ok	735610
spire_mag_01060344	ok	911560
spire_mag_02263105	ok	923893
spire_mag_01010979	ok	742921
spire_mag_01255184	ok	829299
spire_mag_00514257	ok	687336
spire_mag_01075119	ok	364602
spire_mag_02283679	ok	859438
spire_mag_01565509	ok	445173
spire_mag_02935075	ok	797061
spire_mag_02617619	ok	397602
spire_mag_02232653	ok	686216
spire_mag_02555759	ok	1104186
spire_mag_00608195	ok	517169
spire_mag_00535791	ok	540941
spire_mag_01072796	ok	532718
spire_mag_02519876	ok	1181253
spire_mag_01104349	ok	1296152
spire_mag_00247035	ok	536822
spire_mag_02507758	ok	443730
spire_mag_00249424	ok	604382
spire_mag_01315092	ok	559404
spire_mag_01665348	ok	1324282
spire_mag_00687534	ok	1007962
spire_mag_02303497	ok	642952
spire_mag_02516929	ok	877826
spire_mag_02718940	ok	1045762
spire_mag_01059666	ok	828295
spire_mag_02313308	ok	651502
spire_mag_00237289	ok	801904
spire_mag_01698510	ok	728492
spire_mag_02531405	ok	400767
spire_mag_02274718	ok	734748
spire_mag_02067503	ok	405752
spire_mag_01886097	ok	529636
spire_mag_02355682	ok	590476
spire_mag_02352466	ok	342349
spire_mag_00084376	ok	1401525
spire_mag_02162509	ok	704885
spire_mag_01981360	ok	617061
spire_mag_00246499	ok	523921
spire_mag_01008438	ok	1390948
spire_mag_02716857	ok	2076497
spire_mag_01040155	ok	794863
spire_mag_01527224	ok	403334
spire_mag_01740573	ok	425549
spire_mag_00537194	ok	882388
spire_mag_02887423	ok	625804
spire_mag_02601986	ok	989086
spire_mag_00323669	ok	1066842
spire_mag_01241715	ok	822766
spire_mag_02542498	ok	340560
spire_mag_01420071	ok	808346
spire_mag_01479013	ok	386308
spire_mag_00406767	ok	378005
spire_mag_02525058	ok	519156
spire_mag_02787841	ok	740026
spire_mag_02574285	ok	795446
spire_mag_02921798	ok	542105
spire_mag_00410072	ok	531152
spire_mag_02753292	ok	880721
spire_mag_02557584	ok	1048178
spire_mag_02003780	ok	575845
spire_mag_01629375	ok	716938
spire_mag_01133449	ok	622117
spire_mag_00177403	ok	1695203
spire_mag_00809053	ok	532782
spire_mag_02376112	ok	601382
spire_mag_00981477	ok	355062
spire_mag_00877467	ok	663867
spire_mag_02977810	ok	725383
spire_mag_00775142	ok	615857
spire_mag_01550759	ok	1041319
spire_mag_02519652	ok	901572
spire_mag_02822498	ok	719145
spire_mag_01792240	ok	611588
spire_mag_01645171	ok	696623
spire_mag_02162245	ok	606396
spire_mag_02372189	ok	1029335
spire_mag_00230607	ok	412952
spire_mag_02485633	ok	1578763
spire_mag_02168016	ok	1092444
spire_mag_01234519	ok	769168
spire_mag_01222639	ok	635257
spire_mag_00883358	ok	396600
spire_mag_01377708	ok	836386
spire_mag_01347289	ok	654722
spire_mag_01550735	ok	651171
spire_mag_02561913	ok	667770
spire_mag_01949616	ok	776775
spire_mag_02355257	ok	433486
spire_mag_02363425	ok	978304
spire_mag_01160296	ok	548043
spire_mag_00647662	ok	673586
spire_mag_01141197	ok	580635
spire_mag_00871909	ok	775087
spire_mag_01089691	ok	1405632
spire_mag_00250302	ok	915258
spire_mag_00571854	ok	581564
spire_mag_01472294	ok	1091443
spire_mag_00732960	ok	1013846
spire_mag_02875037	ok	764482
spire_mag_00571569	ok	880516
spire_mag_02930502	ok	590413
spire_mag_01572928	ok	428925
spire_mag_02488655	ok	736367
spire_mag_02167898	ok	334650
spire_mag_00125560	ok	767492
spire_mag_02445840	ok	851046
spire_mag_01484415	ok	803667
spire_mag_01905370	ok	913202
spire_mag_02493173	ok	1116681
spire_mag_01227072	ok	504460
spire_mag_01469177	ok	767214
spire_mag_00930105	ok	1003989
spire_mag_00400050	ok	501456
spire_mag_01506014	ok	474373
spire_mag_00785848	ok	397225
spire_mag_01181436	ok	823282
spire_mag_00359666	ok	495243
spire_mag_01677126	ok	525249
spire_mag_00090917	ok	858274
spire_mag_02937351	ok	477302
spire_mag_02091649	ok	438141
spire_mag_02725266	HTTP404	0
spire_mag_01286393	ok	937109
spire_mag_00356588	ok	619515
spire_mag_00034251	ok	646144
spire_mag_02015155	ok	1570849
spire_mag_00255932	ok	640134
spire_mag_01593503	ok	469909
spire_mag_01691804	ok	532129
spire_mag_02356801	ok	855226
spire_mag_00763099	ok	678654
spire_mag_01009020	ok	605443
spire_mag_00911578	ok	693410
spire_mag_01510132	ok	407808
spire_mag_01473941	ok	567309
spire_mag_03017665	ok	532772
spire_mag_00391963	ok	813736
spire_mag_00246475	ok	582390
spire_mag_00433741	ok	772714
spire_mag_01626467	ok	1177627
spire_mag_01672659	ok	664676
spire_mag_00558101	ok	744189
spire_mag_00124971	ok	551820
spire_mag_00523125	ok	998103
spire_mag_00109048	ok	524476
spire_mag_00364785	ok	840879
spire_mag_02711816	ok	673762
spire_mag_00618752	ok	636688
spire_mag_00104214	ok	1432179
spire_mag_00695835	ok	820419
spire_mag_02188851	ok	617967
spire_mag_00420220	ok	353797
spire_mag_00531985	ok	670918
spire_mag_01118020	ok	1023118
spire_mag_02439778	ok	2710088
spire_mag_00429826	ok	613360
spire_mag_00681588	ok	377981
spire_mag_00070663	ok	660443
spire_mag_00888717	ok	662893
spire_mag_01438189	ok	962561
spire_mag_01935267	ok	1222853
spire_mag_02866040	ok	437069
spire_mag_02964352	ok	582881
spire_mag_01439108	ok	532532
spire_mag_01299798	ok	1207531
spire_mag_00792167	ok	698177
spire_mag_01379885	ok	978397
spire_mag_02822506	ok	629059
spire_mag_00845804	ok	565204
spire_mag_02610291	ok	938670
spire_mag_01148316	ok	605819
spire_mag_01956594	ok	440789
spire_mag_00878433	ok	1028388
spire_mag_02547688	ok	559129
spire_mag_01697910	ok	667333
spire_mag_02298161	ok	1053398
spire_mag_03003109	ok	678236
spire_mag_00727466	ok	954587
spire_mag_02536219	ok	770190
spire_mag_02910528	ok	862235
spire_mag_02643264	ok	517843
spire_mag_00572203	ok	549078
spire_mag_01969293	ok	431019
spire_mag_02651265	ok	945208
spire_mag_02189902	ok	478402
spire_mag_02047942	ok	965164
spire_mag_02379619	ok	907823
spire_mag_00054842	ok	683732
spire_mag_01669278	ok	383201
spire_mag_02443527	ok	763608
spire_mag_00271831	ok	737935
spire_mag_01571699	ok	583831
spire_mag_02600091	ok	791034
spire_mag_01173491	ok	1090127
spire_mag_01406370	ok	608780
spire_mag_02555663	ok	532254
spire_mag_01514905	ok	581848
spire_mag_00461504	HTTP404	0
spire_mag_00321172	ok	700039
spire_mag_03020331	ok	764989
spire_mag_02670889	ok	829077
spire_mag_02850361	ok	762087
spire_mag_01468853	ok	756290
spire_mag_00322212	ok	1142250
spire_mag_00834184	ok	499478
spire_mag_00822957	ok	484010
spire_mag_02919047	ok	594276
spire_mag_02499026	ok	528069
spire_mag_00797372	ok	548615
spire_mag_00691535	ok	1577923
spire_mag_02345327	ok	422614
spire_mag_01726638	ok	502455
spire_mag_00480731	HTTP404	0
spire_mag_00046462	ok	838596
spire_mag_00370589	ok	856491
spire_mag_00289482	ok	764027
spire_mag_01238514	ok	532049
spire_mag_01183147	ok	570193
spire_mag_00288666	ok	837592
spire_mag_02986217	ok	737324
spire_mag_00051424	ok	800379
spire_mag_02545986	ok	482317
spire_mag_02225672	ok	453037
spire_mag_01358508	ok	936130
spire_mag_00699541	ok	452403
spire_mag_01597079	ok	552677
spire_mag_02233353	ok	502854
spire_mag_00243338	ok	351091
spire_mag_01950252	ok	667906
spire_mag_01048915	ok	847657
spire_mag_01580757	ok	894101
spire_mag_02580208	ok	784467
spire_mag_01571192	ok	667563
spire_mag_01374864	ok	873667
spire_mag_02085097	ok	627827
spire_mag_01881089	ok	463012
spire_mag_02537356	ok	615918
spire_mag_01435091	ok	662605
spire_mag_02887073	ok	792004
spire_mag_01422523	ok	1074336
spire_mag_02084694	ok	828583
spire_mag_00201277	HTTP404	0
spire_mag_00662283	ok	766338
spire_mag_02182220	ok	864833
spire_mag_00862089	ok	786692
spire_mag_00310249	ok	736774
spire_mag_00744806	ok	789180
spire_mag_02542742	ok	359989
spire_mag_01072368	ok	706243
spire_mag_02360024	ok	369405
spire_mag_01241038	ok	895736
spire_mag_01570151	ok	730665
spire_mag_01196731	ok	954836
spire_mag_01765598	ok	1239900
spire_mag_00697597	ok	573524
spire_mag_00617325	ok	774242
spire_mag_02969281	ok	356591
spire_mag_02576458	ok	610423
spire_mag_02513576	ok	552064
spire_mag_00237041	ok	552975
spire_mag_01575950	ok	724660
spire_mag_01207940	ok	849994
spire_mag_00618909	ok	531220
spire_mag_01877055	ok	2336504
spire_mag_02729482	ok	733831
spire_mag_00418443	ok	348211
spire_mag_02980640	ok	359742
spire_mag_00917011	ok	503736
spire_mag_00570314	ok	1016101
spire_mag_02242126	ok	1075799
spire_mag_02666711	ok	972046
spire_mag_01447005	ok	864440
spire_mag_00274446	ok	616112
spire_mag_01414039	ok	541100
spire_mag_01326858	ok	1091531
spire_mag_01969356	ok	1034582
spire_mag_00393232	ok	585776
spire_mag_00914904	ok	486442
spire_mag_00338864	ok	953712
spire_mag_01753068	cached	324226
spire_mag_01159478	ok	568594
spire_mag_01458094	ok	725752
spire_mag_00420896	ok	657165
spire_mag_00350588	ok	440561
spire_mag_02381638	ok	380813
spire_mag_00774790	ok	331589
spire_mag_02205314	ok	878412
spire_mag_00378356	ok	1010776
spire_mag_00632236	ok	503994
spire_mag_01596374	ok	651663
spire_mag_00337287	ok	744470
spire_mag_01136889	ok	410205
spire_mag_01713808	ok	465058
spire_mag_01148366	ok	942350
spire_mag_00466078	HTTP404	0
spire_mag_00821851	ok	1088393
spire_mag_02090845	ok	495407
spire_mag_00397802	ok	361489
spire_mag_01362983	ok	360789
spire_mag_00000740	ok	597212
spire_mag_01796082	ok	894595
spire_mag_02972903	ok	523123
spire_mag_01433509	ok	421065
spire_mag_01765420	ok	845910
spire_mag_02787977	ok	630179
spire_mag_00520181	ok	1412331
spire_mag_00365856	ok	511707
spire_mag_02600841	ok	495713
spire_mag_00637288	ok	515307
spire_mag_00032475	ok	609510
spire_mag_00739120	ok	619996
spire_mag_01972077	ok	888588
spire_mag_00365208	ok	610579
spire_mag_02839085	ok	773982
spire_mag_00816709	ok	463850
spire_mag_00086095	ok	634205
spire_mag_00258597	ok	602603
spire_mag_00792149	ok	570187
spire_mag_01784430	ok	756076
spire_mag_00998743	ok	901102
spire_mag_01779847	ok	1734473
spire_mag_02857473	HTTP404	0
spire_mag_02069742	ok	662634
spire_mag_02201948	ok	416167
spire_mag_01892232	ok	1020534
spire_mag_00605383	ok	492015
spire_mag_01924312	ok	488264
spire_mag_02848120	ok	715610
spire_mag_00544117	ok	504431
spire_mag_02561419	ok	542947
spire_mag_02970089	ok	365270
spire_mag_00061875	ok	484385
spire_mag_01190016	ok	1902527
spire_mag_01093056	ok	607374
spire_mag_01165854	ok	767570
spire_mag_01413664	ok	514348
spire_mag_00177948	ok	1509204
spire_mag_02346726	ok	354047
spire_mag_00623924	ok	729373
spire_mag_02929184	ok	770193
spire_mag_01524425	ok	369218
spire_mag_01173496	ok	780554
spire_mag_00476761	HTTP404	0
spire_mag_01494112	ok	530115
spire_mag_03016030	ok	650834
spire_mag_02613780	ok	794402
spire_mag_00348166	ok	994441
spire_mag_00784603	ok	757012
spire_mag_01945869	ok	1413916
spire_mag_02373927	ok	524243
spire_mag_01967838	ok	943667
spire_mag_01084892	ok	480562
spire_mag_02616469	ok	348460
spire_mag_02677787	ok	783066
spire_mag_00553784	ok	832675
spire_mag_02681586	ok	665946
spire_mag_01791010	ok	470614
spire_mag_01731231	ok	1033833
spire_mag_00780991	ok	790797
spire_mag_03009587	ok	746416
spire_mag_02680822	ok	996606
spire_mag_01982571	ok	513393
spire_mag_00683127	ok	422654
spire_mag_01019893	ok	668824
spire_mag_00225962	ok	394124
spire_mag_02524511	ok	549967
spire_mag_02864508	ok	386380
spire_mag_01178627	ok	469504
spire_mag_00963926	ok	834069
spire_mag_02002899	ok	545768
spire_mag_02381979	ok	547413
spire_mag_00329847	ok	1052676
spire_mag_01143756	ok	632789
spire_mag_00182688	ok	547103
spire_mag_01264499	ok	703211
spire_mag_01492402	ok	487672
spire_mag_00753048	ok	765497
spire_mag_02010306	ok	769754
spire_mag_02344732	ok	452419
