cohort	clustering_unit	grouping	stratum	n_genomes	statistic	estimate	ci95_lo	ci95_hi	design_se	design_ci95_lo	design_ci95_hi	note
catalogue_weighted_no_nr_adjustment	family	checkm2_class	HQ	3582	cell_LQ_to_MQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	HQ	3582	cell_LQ_to_LQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	HQ	3582	slope_d_comp_per_log10Mbp	12.2518	7.81264	17.3194				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	HQ	3582	slope_d_cont_per_log10Mbp	0.68128	-3.91566	5.46334				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	p_class_change	0.299175	0.263187	0.337505				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	p_downgrade	0.105685	0.0783117	0.132897				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	p_upgrade	0.19349	0.16433	0.225342				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	p_HQ_checkm2	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	p_HQ_magicc	0.19349	0.16433	0.225342				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	HQ_downgrade_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	HQ_to_MQ_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	HQ_to_LQ_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	MQ_to_HQ_rate	0.19349	0.16433	0.225342				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	MQ_to_LQ_rate	0.105685	0.0783117	0.132897				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	LQ_to_higher_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cont5_disagreement_rate	0.113703	0.0825568	0.145225				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	floor_rate	0.00791826	0.00440546	0.0131741				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	floor_rate_exact50	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	mean_d_comp	0.79648	-0.186527	1.74959				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	mean_d_cont	0.287721	-0.625273	1.20816				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	mean_comp_checkm2	74.661	73.5522	75.8069				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	mean_comp_magicc	75.4575	74.1597	76.7686				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	mean_cont_checkm2	3.53725	3.30922	3.76384				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	mean_cont_magicc	3.82497	2.9297	4.73329				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_HQ_to_HQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_HQ_to_MQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_HQ_to_LQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_MQ_to_HQ	0.19349	0.16433	0.225342				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_MQ_to_MQ	0.700825	0.662495	0.736813				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_MQ_to_LQ	0.105685	0.0783117	0.132897				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_LQ_to_HQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_LQ_to_MQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	cell_LQ_to_LQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	slope_d_comp_per_log10Mbp	13.0908	9.87676	16.6542				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	MQ	15063	slope_d_cont_per_log10Mbp	1.99599	-2.85396	7.3221				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	p_class_change	0.00282716	0	1				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	p_downgrade	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	p_upgrade	0.00282716	0	1				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	p_HQ_checkm2	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	p_HQ_magicc	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	HQ_downgrade_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	HQ_to_MQ_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	HQ_to_LQ_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	MQ_to_HQ_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	MQ_to_LQ_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	LQ_to_higher_rate	0.00282716	0	1				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cont5_disagreement_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	floor_rate	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	floor_rate_exact50	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	mean_d_comp	-22.2302	-22.2534	-14.0327				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	mean_d_cont	20.2565	-8.1687	20.3371				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	mean_comp_checkm2	96.0189	74.46	96.08				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	mean_comp_magicc	73.7887	60.4273	73.8266				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	mean_cont_checkm2	10	10	10				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	mean_cont_magicc	30.2565	1.8313	30.3371				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_HQ_to_HQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_HQ_to_MQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_HQ_to_LQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_MQ_to_HQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_MQ_to_MQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_MQ_to_LQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_LQ_to_HQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_LQ_to_MQ	0.00282716	0	1				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	cell_LQ_to_LQ	0.997173	0	1				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	slope_d_comp_per_log10Mbp	-13.3531	-32	-13.3531				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	family	checkm2_class	LQ	2	slope_d_cont_per_log10Mbp	46.3028	-32	46.3028				stratum-level weights only, no post-stratification -- sensitivity check; 1381 family clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	p_class_change	0.362574	0.333679	0.39344				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	p_downgrade	0.237186	0.210821	0.264097				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	p_upgrade	0.125389	0.10496	0.146027				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	p_HQ_checkm2	0.350924	0.321511	0.38126				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	p_HQ_magicc	0.307611	0.278443	0.336253				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	HQ_downgrade_rate	0.480728	0.428769	0.532656				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	HQ_to_MQ_rate	0.372545	0.321357	0.425152				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	HQ_to_LQ_rate	0.108183	0.0782634	0.143066				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	MQ_to_HQ_rate	0.19349	0.163889	0.223881				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	MQ_to_LQ_rate	0.105685	0.0832298	0.130875				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	LQ_to_higher_rate	0.00282716	0	1				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cont5_disagreement_rate	0.144795	0.121861	0.170685				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	floor_rate	0.00513717	0.00318645	0.00814716				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	floor_rate_exact50	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	mean_d_comp	-0.976271	-1.67985	-0.274004				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	mean_d_cont	1.06771	0.504635	1.70578				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	mean_comp_checkm2	82.2097	81.2943	83.1177				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	mean_comp_magicc	81.2334	80.2808	82.1922				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	mean_cont_checkm2	2.85912	2.70676	3.01938				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	mean_cont_magicc	3.92683	3.38404	4.56003				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_HQ_to_HQ	0.182225	0.157595	0.206278				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_HQ_to_MQ	0.130735	0.109729	0.150652				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_HQ_to_LQ	0.0379639	0.0267678	0.0506009				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_MQ_to_HQ	0.125386	0.10496	0.146024				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_MQ_to_MQ	0.454151	0.423174	0.484452				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_MQ_to_LQ	0.0684865	0.0539534	0.0850686				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_LQ_to_HQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_LQ_to_MQ	2.97574e-06	0	9.23352e-06				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	cell_LQ_to_LQ	0.00104958	0	0.00328329				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	slope_d_comp_per_log10Mbp	10.2334	7.82589	12.6482				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	overall	ALL	18647	slope_d_cont_per_log10Mbp	2.42712	-0.744819	5.7872				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	p_class_change	0.193768	0.178291	0.209435				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	p_downgrade	0.177838	0.162528	0.192912				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	p_upgrade	0.0159293	0.0133678	0.0189727				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	p_HQ_checkm2	0.176908	0.159655	0.192099				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	p_HQ_magicc	0.0697052	0.0591802	0.0809629				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	HQ_downgrade_rate	0.695695	0.655663	0.735279				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	HQ_to_MQ_rate	0.564574	0.527001	0.604228				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	HQ_to_LQ_rate	0.131121	0.110998	0.153196				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	MQ_to_HQ_rate	0.0192837	0.0160298	0.0230905				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	MQ_to_LQ_rate	0.0665395	0.0574405	0.0765159				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	LQ_to_higher_rate	1	1	1				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cont5_disagreement_rate	0.140546	0.125489	0.15609				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	floor_rate	0.079414	0.0613966	0.105359				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	floor_rate_exact50	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	mean_d_comp	-8.30551	-8.75162	-7.87431				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	mean_d_cont	1.2131	1.00652	1.42452				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	mean_comp_checkm2	71.6358	70.7036	72.5443				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	mean_comp_magicc	63.3303	62.3811	64.2636				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	mean_cont_checkm2	1.33787	1.25575	1.42642				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	mean_cont_magicc	2.55097	2.30446	2.80254				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_HQ_to_HQ	0.0538341	0.0446113	0.0636246				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_HQ_to_MQ	0.0998779	0.0891164	0.110794				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_HQ_to_LQ	0.0231963	0.0193885	0.0271606				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_MQ_to_HQ	0.0158712	0.0133276	0.0188531				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_MQ_to_MQ	0.752398	0.733146	0.772547				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_MQ_to_LQ	0.0547643	0.0474933	0.0628382				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_LQ_to_HQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_LQ_to_MQ	5.81362e-05	0	0.000182719				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	cell_LQ_to_LQ	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	slope_d_comp_per_log10Mbp	21.2855	18.3999	24.1418				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	<1Mb	17201	slope_d_cont_per_log10Mbp	2.2954	1.18961	3.43335				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	p_class_change	0.250454	0.198655	0.302041				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	p_downgrade	0.183579	0.137831	0.232052				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	p_upgrade	0.0668749	0.037255	0.0969726				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	p_HQ_checkm2	0.22229	0.173948	0.275103				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	p_HQ_magicc	0.196325	0.149326	0.246593				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	HQ_downgrade_rate	0.417651	0.290135	0.540831				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	HQ_to_MQ_rate	0.274632	0.163139	0.391539				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	HQ_to_LQ_rate	0.143019	0.0591309	0.234343				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	MQ_to_HQ_rate	0.0859895	0.048835	0.124966				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	MQ_to_LQ_rate	0.116676	0.0762907	0.164764				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	LQ_to_higher_rate	nan	nan	nan				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	cont5_disagreement_rate	0.150014	0.105393	0.200234				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	floor_rate	0.00396347	0	0.012665				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	floor_rate_exact50	0	0	0				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	mean_d_comp	-1.89973	-3.45885	-0.348217				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
catalogue_weighted_no_nr_adjustment	spire_cluster	size_bin	1-2Mb	428	mean_d_cont	1.70243	0.549365	3.08711				stratum-level weights only, no post-stratification -- sensitivity check; 7301 spire_cluster clusters
