source	source_logical_path	identifiers	column	old	new	delta	row_join
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	mae_ci_lo	25.371735133521742	25.822807523601742	0.4510723900800002	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	mae_ci_hi	27.48451594847212	27.052463832483117	-0.43205211598900206	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	rmse_ci_lo	36.01584153846817	36.34147720844352	0.3256356699753482	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	rmse_ci_hi	38.1119286763481	37.98601375479991	-0.12591492154818695	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	bias_ci_lo	-24.93201587174337	-24.46562893008288	0.46638694166049177	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	bias_ci_hi	-22.483311504055	-23.046015461670283	-0.5627039576152839	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	r2_ci_lo	-0.5919259851424368	-0.5617093713490076	0.030216613793429214	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	r2_ci_hi	-0.4158864025293682	-0.4543785160745839	-0.0384921135452157	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	r2_pearson_sq_ci_lo	0.1872327631830365	0.1888293011760105	0.0015965379929739898	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	r2_pearson_sq_ci_hi	0.227730966226708	0.2239056298759466	-0.0038253363507614047	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	n_clusters	2586	1648	-938.0	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	mae_ci_lo	4.323586671180016	4.338081551006194	0.014494879826178142	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	mae_ci_hi	4.920665336330619	4.89195357916331	-0.028711757167308782	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""magicc_v5""}"	rmse_ci_lo	7.325649175182284	7.339595478696156	0.013946303513871605	both
