set	set_label	status	tier	tool	tool_label	metric	n	n_clusters	true_value_constant	mae	mae_ci_lo	mae_ci_hi	rmse	rmse_ci_lo	rmse_ci_hi	signed_bias_pred_minus_true	bias_ci_lo	bias_ci_hi	r2_coefficient_of_determination	r2_coefficient_of_determination_ci_lo	r2_coefficient_of_determination_ci_hi	pearson_r_squared_NOT_R2	r2_omitted_reason
POOLED_leakage_free_5_sets	Pooled five-set benchmark (equal set weights; shared dominant-accession clusters)	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	contamination	5000	1648	False	5.308570202842226	5.062282784118801	5.575498764831318	8.830245837665668	8.387291973173857	9.325382157931498	-1.962599529122813	-2.333096546474505	-1.5563066084252033	0.9149285732132786	0.90495213673252	0.9232926810168536	0.9213301871676328	
POOLED_leakage_free_5_sets	Pooled five-set benchmark (equal set weights; shared dominant-accession clusters)	pooled	pooled	checkm2	CheckM2 1.0.1	contamination	5000	1648	False	22.14472900462183	21.617375353115584	22.68200775559889	32.01807480000995	31.41834680556769	32.63286990576653	-21.02968472038515	-21.608344725964383	-20.45712575815643	-0.1184808611552252	-0.1531672139562039	-0.0852521362445719	0.3642839834477489	
POOLED_leakage_free_5_sets	Pooled five-set benchmark (equal set weights; shared dominant-accession clusters)	pooled	pooled	cocopye	CoCoPyE 0.5.0	contamination	5000	1648	False	15.986878102291428	15.511034743334024	16.46778683988256	24.74476065779341	24.141696913006907	25.38643880708957	-12.52145598680747	-13.105981879832653	-11.987138008783012	0.3319566544657715	0.3034025322584014	0.3589771636058679	0.508429810457746	
POOLED_leakage_free_5_sets	Pooled five-set benchmark (equal set weights; shared dominant-accession clusters)	pooled	pooled	deepcheck	DeepCheck	contamination	5000	1648	False	26.43310835772811	25.822807523601742	27.052463832483117	37.11999750046319	36.34147720844352	37.98601375479991	-23.73615883502133	-24.46562893008288	-23.046015461670283	-0.5033288913929055	-0.5617093713490076	-0.4543785160745839	0.2058558761340292	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	completeness	5000	4386	False	3.792954729633448	3.630283489212874	3.9552097113717344	6.815842071608585	6.506806018130649	7.131160009330455	0.1297555761091502	-0.051086944851214	0.3268818319875776	0.8374886923562121	0.8213731520285769	0.8522971577157091	0.8375832731923051	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	checkm2	CheckM2 1.0.1	completeness	5000	4386	False	6.002811375961961	5.778117712761833	6.242272542873598	10.190209254086556	9.857578048778606	10.53039755312587	2.519813332109151	2.251709730165017	2.7908770765955127	0.6367457103925633	0.6117345173772166	0.659778119975473	0.6671674391755148	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	cocopye	CoCoPyE 0.5.0	completeness	5000	4386	False	7.027337968677023	6.764875072577705	7.294208986550906	11.608944505073763	11.237502026079143	11.968541782347415	-2.682379888291625	-2.9878406037160845	-2.366606309321136	0.5285561038582232	0.4980594421803906	0.5591474014400201	0.6106861732976092	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	deepcheck	DeepCheck	completeness	5000	4386	False	10.10071923083457	9.81227017889288	10.388032542631532	14.451355844820572	14.092657099512596	14.791182564907531	0.7164985986039014	0.3291072749485238	1.114367568256034	0.2694301636907166	0.2297657054915027	0.3069341314455472	0.4791293364631486	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	contamination	5000	4386	False	5.39440220467942	5.175124771540316	5.6166709138849535	9.31909571780157	8.941460196989384	9.686823956469906	-3.1067703825957507	-3.350529097191926	-2.858106900526644	0.9153527508628831	0.9092713858551514	0.9216944792606911	0.9316617597439382	
POOLED_manuscript_5_sets	POOLED: set_A_v2, set_B_v2, set_C, set_D, set_E	pooled	pooled	checkm2	CheckM2 1.0.1	contamination	5000	4386	False	23.14080418497385	22.41425273567973	23.840647653473667	34.137533928187736	33.36307277920974	34.87701407870863	-22.03191236568609	-22.757727278949574	-21.285150107308688	-0.1358725220475487	-0.1784886732731808	-0.0931489665541536	0.3372984320239353	
