dataset	binset	cohort	tool	metric	n	n_clusters	mae	mae_lo	mae_hi	bias	bias_lo	bias_hi	rmse	r2	r2_lo	r2_hi	r2_omitted_reason	slope	slope_lo	slope_hi	denominator
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	DeepCheck	completeness	864	193	9.020916889010405	8.07440001263375	10.1130172493808	-6.046286660109241	-7.394787216328581	-4.828925917380051	12.136203626635558	0.23352228829625254	0.042280111170041434	0.37546448278125266		1.207826027737666	1.1558909349356363	1.2635843263490427	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	DeepCheck	contamination	864	193	6.314826995918151	5.890900913017497	6.704564960424746	-5.551698005109809	-5.987348027787749	-5.074909179366278	8.303882175048457	0.2350518001739459	-0.1323684371538637	0.45847483371857783		0.7256898367156436	0.4180807628482209	0.9327329177404079	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	MAGICC_V5	completeness	1995	362	6.968023417794388	6.474475912928415	7.482463365857066	4.609782550169276	3.8065145710658603	5.391412311192157	9.330248046382119	0.5549232842000815	0.4735511151885126	0.6235234037581611		0.8566006405731034	0.8260258237129514	0.8894118137136444	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	MAGICC_V5	contamination	1995	362	6.6122810379357055	6.243463891065463	6.993116495718222	-4.437965060729794	-5.08648741718985	-3.7871390784007026	8.867574809894416	0.3412338616246182	0.06122880287388233	0.5083517415510447		0.7952433820944043	0.7341695145387246	0.8623083294390338	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	CheckM2	completeness	1995	362	7.561273292029195	6.95787502302842	8.228558497995683	-3.868474885920949	-4.792555399452296	-3.039198519078105	10.395591966442032	0.4474813461753334	0.33895154294702023	0.5286765965620625		1.1894977022355162	1.1570588693765025	1.2238678240376817	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	CheckM2	contamination	1995	362	6.0592346414856815	5.821449400904641	6.301060532300949	-4.9578580020535545	-5.276836988674991	-4.638359752793422	8.133393986753466	0.4458017293759091	0.2095038523328793	0.598559086623751		0.761934022577155	0.5924294660999443	0.8900270667970345	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	CoCoPyE	completeness	1995	362	8.597100283682533	7.886551079651836	9.337589300502144	8.106017082188055	7.298266802963899	8.899923836741864	11.704900241462516	0.29953905028386296	0.17749003872562902	0.40293842404949165		0.6326903255256469	0.6044123236789419	0.6590071185488487	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	CoCoPyE	contamination	1995	362	18.01258134559107	16.77473734489245	19.315229597533005	17.66939431542168	16.382380686209515	19.025084008730506	22.391540310463423	-3.2003887335011925	-5.155937024949535	-1.9630156145072422		1.1135249227899897	1.01878100493103	1.2491932355638324	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	DeepCheck	completeness	1995	362	9.313622507635529	8.552860376392285	10.132336538074616	-6.360518968409581	-7.420390679603754	-5.349043225757681	12.570103733169082	0.19215839040026195	0.03912808756614052	0.3150726792210091		1.2115992441371843	1.1724050375569686	1.2492521906922973	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	all_in_domain_scoreable_common_subset	DeepCheck	contamination	1995	362	6.624822212587494	6.195734991296845	7.2030049629870625	-5.251125844845286	-5.698026633976815	-4.728305584422611	9.53224305753361	0.23877724695362001	0.0963146737346929	0.3623823781888096		0.9279194597695765	0.5823985351243479	1.2026946179012195	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	leaked_only	MAGICC_V5	completeness	1131	281	6.792784068226577	6.169001610830608	7.388049036433967	4.923453629924233	4.09720408426061	5.676524532144679	9.24408711326541	0.5678692418025522	0.4668700368669206	0.6509184254772415		0.8629327994163635	0.8230512106645897	0.9061654358047997	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	leaked_only	MAGICC_V5	contamination	1131	281	6.733878111793378	6.219753228807703	7.239678037906015	-4.625029943159031	-5.360163879982243	-3.8626887947824757	9.090684648730644	0.4156663626755015	0.06801808613848513	0.5947521252300332		0.8000418604233024	0.7291907276151095	0.8789469766415137	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	leaked_only	CheckM2	completeness	1131	281	7.833824730587638	7.018485328736583	8.739897091093562	-4.062357322330409	-5.273496181347019	-2.9440172684762587	10.783035148177776	0.4120110529609672	0.2627890165646196	0.5255512948752616		1.2023744352038284	1.1569702559810455	1.2437391952011045	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	leaked_only	CheckM2	contamination	1131	281	6.177585328478489	5.871283980114094	6.508354196158727	-4.974787371576626	-5.452672301034799	-4.491375691306251	8.364035092441766	0.5053484266888857	0.18131314013355088	0.6842074807909727		0.8107057817943361	0.5657857494619722	0.9600309331490238	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
