dataset	binset	cohort	tool	metric	n	n_clusters	mae	mae_lo	mae_hi	bias	bias_lo	bias_hi	rmse	r2	r2_lo	r2_hi	r2_omitted_reason	slope	slope_lo	slope_hi	denominator
marine	gold	MAGICC_full_coverage_not_tool_comparable	MAGICC_V5	contamination	2247	440	0.8543473042763142	0.5803534999826531	1.2112412258450755	0.8543473042763142	0.5803534999826531	1.2112412258450755	2.7889096505291873				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	MAGICC_V5	completeness	1189	578	12.840838237743911	12.537305780433197	13.106699434264465	12.840838237743911	12.537305780433197	13.106699434264465	14.049554169208628	-4.1860109582154	-4.526972900499897	-3.844310675425221		0.08335875927712655	0.07361134693518019	0.0956828841954537	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	MAGICC_V5	contamination	1189	578	0.3727432198077897	0.3125225958874338	0.44044505192970707	0.3727432198077897	0.3125225958874338	0.44044505192970707	0.8826623683319692				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	CheckM2	completeness	100	92	13.449077556443052	11.94203523782241	14.882005863271276	-13.317553247707128	-14.777879857485493	-11.75793552519105	15.231155341888842	-4.93567798429147	-6.80714455203418	-3.580562496588063		0.4680338381989794	0.26621236271712956	0.6595810102396679	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	CheckM2	contamination	100	92	1.9684	1.7354962113558297	2.2242024999999996	1.9684	1.7354962113558297	2.2242024999999996	2.311015793974589				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	CoCoPyE	completeness	100	92	26.164427917038935	25.24306138581712	27.024478408982084	26.164427917038935	25.24306138581712	27.024478408982084	26.574369808891653	-17.068853045060354	-21.915653297161708	-13.842172450199685		0.31787161620122645	0.25680718547072995	0.38453486535101605	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	CoCoPyE	contamination	100	92	20.324385999833524	19.457413324875205	21.225061144440133	20.324385999833524	19.457413324875205	21.225061144440133	20.817276242110243				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	DeepCheck	completeness	100	92	17.694241815575793	16.603730726238485	18.901814790622943	-17.650025437419654	-18.878584016088947	-16.53897839886135	18.68124580519442	-7.92927722879962	-10.019308608725575	-6.675056822808113		0.2515226389759719	0.13522518548195656	0.3651643269984786	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	DeepCheck	contamination	100	92	1.5432816296815872	1.2212590287394505	1.9491965542697653	1.5432816296815872	1.2212590287394505	1.9491965542697653	2.47271863206555				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	MAGICC_V5	completeness	986	253	10.169667441012187	9.07335980191494	11.301423893160658	-0.18319881070899932	-1.9659778815608957	1.4292357291477673	14.827931553534144	-0.1482128733174468	-0.4316029443168703	0.09086188567338907		0.6686225769043117	0.5757226158166592	0.7534800063758004	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	MAGICC_V5	contamination	986	253	7.612758023177666	7.011058967561716	8.23769878371386	-5.632379629871027	-6.536593402271156	-4.742470141229209	10.36061163960707	-0.15237656887300854	-0.6328608676250663	0.17978633966366636		0.6300435504592489	0.4770811735891729	0.7511315707155224	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CheckM2	completeness	986	253	15.738057172217138	12.985360867797473	18.986979284630245	-12.592415000364172	-16.168175656766746	-9.606775023692364	28.732619334063383	-3.311334353530186	-4.811743165138476	-2.113968405229107		0.8665369790444586	0.6771349103808303	1.018210751645817	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CheckM2	contamination	986	253	7.131591882182451	6.619845219807728	7.686764013673111	-6.282827271217858	-6.903269560031944	-5.720449567636938	9.830049621790858	-0.03737326196903168	-0.4672989129583321	0.25653557874612926		0.5272917187723494	0.32774755172166664	0.6745370345381005	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CoCoPyE	completeness	986	253	8.418202367776518	7.505051562022812	9.488774925559362	2.8772405974821997	1.6626680450841211	4.005187139266763	11.895190722051085	0.26106866113268634	0.07996950882328283	0.40659581055549093		0.5871978725643152	0.5011205748360675	0.6579183369690036	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CoCoPyE	contamination	986	253	11.851596352477912	11.127550598721967	12.631589533548702	6.700743709818309	5.453361395225453	7.910652610638979	14.348622707443857	-1.2102635510495858	-2.018016531807139	-0.7457045842454274		0.2015499217724237	0.1042496229754747	0.30386913296389195	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
